ins	tilim_cplex	instance_nodes	num_arcs_instance	globparam_howmuch_drone_is_faster	globparam_cmax	globparam_cmax_ratio	globparam_penalty_survop	globparam_service_time	shortcuts_allowed	truck_manhattan_distance_metric	num_damaged_arcs	list_of_dam_arcs	globparam_input_clustered_damage	globparam_input_customer_ratio	list_of_customers	customer_num	input_parking_nodes	list_of_parking_nodes	parking_nodes_num	optimistic_surv_reopt_ops	globparam_sichtfeld_setting	optimistic_initial_solution	full_info_obj	time_full_info	full_info_truck_arcs	full_info_solution_procedure	full_info_truck_travel_duration	full_info_drone_travel_duration	full_info_tandem_travel	full_info_drone_sortie_duration	full_info_truck_wait	full_info_drone_wait	full_info_ops_num	full_info_drone_truck_tandem_ops	survfirst_surveillance_sol	survfirst_obj	total_cost_surveillance_first	n_replan_surveillance_first	list_of_surveillance_customers	num_surv_customers	time_survfirst_surveillance	surv_truck_arcs	survfirst_solution_procedure	survfirst_truck_travel_duration	survfirst_drone_travel_duration	survfirst_tandem_travel	survfirst_drone_sortie_duration	survfirst_truck_wait	survfirst_drone_wait	survfirst_planned_truck_damages	survfirst_ops_num	survfirst_drone_truck_tandem_ops	survfirst_truck_times_vec	survfirst_drone_times_vec	survfirst_truck_wait_vec	survfirst_drone_wait_vec	survfirst_drone_times_comb_vec	survop_surveillance_sol	survop_obj	total_cost_survop	n_replan_survop_survphase	dyn_cmax	list_of_surveillance_survop_customers	num_survop_customers	n_replan_survop_reoptphase	n_replan_survop_reopt_last_operation	time_survop_surveillance	survop_truck_arcs	survop_solution_procedure	survop_truck_travel_duration	survop_drone_travel_duration	survop_tandem_travel	survop_drone_sortie_duration	survop_truck_wait	survop_drone_wait	survop_surv_planned_truck_damages	survop_deliv_planned_truck_damages	survop_ops_num	survop_drone_truck_tandem_ops	survop_truck_times_vec	survop_drone_times_vec	survop_truck_wait_vec	survop_drone_wait_vec	survop_drone_times_comb_vec	reopt_obj	n_replan_reopt	n_replan_last_op_last_delivery	time_reopt	reopt_truck_arcs	reopt_solution_procedure	reopt_truck_travel_duration	reopt_drone_travel_duration	reopt_tandem_travel	reopt_drone_sortie_duration	reopt_truck_wait	reopt_drone_wait	reopt_planned_truck_damages	reopt_ops_num	reopt_drone_truck_tandem_ops	reopt_truck_times_vec	reopt_drone_times_vec	reopt_truck_wait_vec	reopt_drone_wait_vec	reopt_drone_times_comb_vec	conservative_obj	time_conservative	drone_op_times	random_seeds	iteration	error_text	time_stamp	year	month	day	time
1611	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 2),(1, 10),(2, 1),(2, 9),(2, 12),(3, 7),(4, 6),(4, 8),(5, 7),(5, 10),(5, 11),(5, 13),(5, 14),(6, 4),(6, 7),(7, 3),(7, 5),(7, 6),(7, 8),(7, 11),(7, 12),(8, 4),(8, 7),(8, 10),(8, 11),(9, 2),(9, 10),(9, 11),(9, 12),(9, 13),(10, 1),(10, 5),(10, 8),(10, 9),(11, 5),(11, 7),(11, 8),(11, 9),(12, 2),(12, 7),(12, 9),(13, 5),(13, 9),(14, 5)]	0.000000	0.333000	[2, 4, 5, 6, 14,]	5	0.333000	[0, 2, 4, 5, 6, 14,]	6	2	NONE	1216.0	1321.500	0.025180	[(0, 5),(0, 6),(5, 0),(5, 6),(6, 0),(6, 5)]	last_delivery	616.0	695.0	0.0	626.500	705.500	0.0	3	0	1307.500	1321.500	2629.0	2	[2, 5, 6, 14, ]	4	0.097789	[(0, 5),(0, 6),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(5, 14),(6, 0),(6, 5),(14, 5)]	last_delivery	616.0	695.0	0.0	626.500	705.500	0.0	2	3	0	[616]	[330,695,296.5]	[330,79,296.5]	[0,0,0]	[330,695,296.5]	0.0	1891.500	1891.500	0	254.12	[]	0	1	1	0.103876	[(0, 5),(0, 6),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(6, 0),(6, 5)]	last_delivery	1588.0	1424.0	0.0	296.500	303.500	171.0	1	1	3	0	[616,972]	[623,801,296.5]	[7,0,296.5]	[0,171,0]	[623,972,296.5]	1891.500	1	1	0.047148	[(0, 5),(0, 6),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(6, 0),(6, 5)]	last_delivery	1588.0	1424.0	0.0	296.500	303.500	171.0	1	3	0	[616,972]	[623,801,296.5]	[7,0,296.5]	[0,171,0]	[623,972,296.5]	2515.0	0.000260	[330,605,408,760,412]	441005861769	1		1719780682	2024	6	30	22:51:22
1611	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 2),(1, 5),(2, 1),(2, 12),(2, 14),(3, 7),(3, 8),(4, 6),(4, 8),(5, 1),(5, 10),(5, 13),(6, 4),(6, 7),(7, 3),(7, 6),(7, 8),(7, 11),(7, 12),(8, 3),(8, 4),(8, 7),(8, 10),(9, 10),(9, 11),(9, 12),(9, 13),(9, 15),(10, 5),(10, 8),(10, 9),(11, 7),(11, 9),(12, 2),(12, 7),(12, 9),(12, 14),(13, 5),(13, 9),(13, 15),(14, 2),(14, 12),(15, 9),(15, 13)]	0.000000	0.333000	[2, 4, 5, 6, 14,]	5	0.333000	[0, 2, 4, 5, 6, 14,]	6	2	NONE	1216.0	1253.0	0.045621	[(0, 5),(0, 6),(5, 0),(5, 6),(5, 14),(6, 0),(6, 5),(14, 5)]	last_delivery	1246.0	919.500	0.0	0.0	7.0	333.500	2	0	1307.500	1253.0	2560.500	1	[2, 5, 6, 14, ]	4	0.081171	[(0, 5),(0, 6),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(5, 14),(6, 0),(6, 5),(14, 5)]	last_delivery	1246.0	919.500	0.0	0.0	7.0	333.500	2	2	0	[616,630]	[623,296.5]	[7,0]	[0,333.5]	[623,630]	0.0	1253.0	1253.0	0	254.12	[]	0	1	0	0.089276	[(0, 5),(0, 6),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(5, 14),(6, 0),(6, 5),(14, 5)]	last_delivery	1246.0	919.500	0.0	0.0	7.0	333.500	2	2	2	0	[616,630]	[623,296.5]	[7,0]	[0,333.5]	[623,630]	1253.0	1	0	0.046171	[(0, 5),(0, 6),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(5, 14),(6, 0),(6, 5),(14, 5)]	last_delivery	1246.0	919.500	0.0	0.0	7.0	333.500	2	2	0	[616,630]	[623,296.5]	[7,0]	[0,333.5]	[623,630]	2515.0	0.000312	[330,605,408,760,412]	22161686798	1		1719780683	2024	6	30	22:51:23
1611	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 2),(1, 10),(2, 1),(2, 9),(2, 12),(2, 14),(3, 5),(3, 7),(3, 8),(4, 6),(5, 3),(5, 6),(5, 7),(5, 10),(5, 14),(6, 4),(6, 5),(7, 3),(7, 5),(7, 12),(8, 3),(8, 10),(8, 11),(9, 2),(9, 10),(9, 11),(9, 12),(9, 13),(9, 15),(10, 1),(10, 5),(10, 8),(10, 9),(11, 8),(11, 9),(12, 2),(12, 7),(12, 9),(13, 9),(13, 15),(14, 2),(14, 5),(15, 9),(15, 13)]	0.000000	0.333000	[2, 4, 5, 6, 14,]	5	0.333000	[0, 2, 4, 5, 6, 14,]	6	2	NONE	1216.0	1529.500	0.037659	[(0, 5),(0, 6),(5, 0),(5, 11),(6, 0),(6, 7),(7, 6),(7, 11),(11, 5),(11, 7)]	last_delivery	605.0	695.0	0.0	834.500	924.500	0.0	4	0	1302.0	1529.500	2831.500	3	[2, 5, 6, 7, 11, 14, ]	6	0.149323	[(0, 5),(0, 6),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(5, 7),(5, 11),(5, 14),(6, 0),(6, 5),(6, 7),(7, 5),(7, 6),(7, 11),(11, 5),(11, 7),(14, 5)]	last_delivery	605.0	695.0	0.0	834.500	924.500	0.0	7	4	0	[605]	[330,695,208,296.5]	[330,90,208,296.5]	[0,0,0,0]	[330,695,208,296.5]	0.0	1531.0	1531.0	0	254.12	[]	0	2	0	0.072200	[(0, 5),(0, 6),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(5, 7),(5, 11),(6, 0),(6, 5),(6, 7),(7, 5),(7, 6),(7, 11),(11, 5),(11, 7)]	last_delivery	1008.0	1216.0	0.0	315.0	523.0	0.0	3	4	3	0	[408,600]	[519,697,315]	[111,97,315]	[0,0,0]	[519,697,315]	1531.0	2	0	0.034161	[(0, 5),(0, 6),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(5, 7),(5, 11),(6, 0),(6, 5),(6, 7),(7, 5),(7, 6),(7, 11),(11, 5),(11, 7)]	last_delivery	1008.0	1216.0	0.0	315.0	523.0	0.0	4	3	0	[408,600]	[519,697,315]	[111,97,315]	[0,0,0]	[519,697,315]	2515.0	0.000179	[330,605,408,760,412]	92961655075	1		1719780683	2024	6	30	22:51:23
1611	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 2),(1, 10),(2, 1),(2, 9),(2, 12),(2, 14),(3, 5),(3, 7),(3, 8),(5, 3),(5, 6),(5, 10),(5, 11),(5, 14),(6, 5),(6, 7),(7, 3),(7, 6),(7, 11),(7, 12),(8, 3),(8, 10),(9, 2),(9, 10),(9, 12),(9, 13),(9, 15),(10, 1),(10, 5),(10, 8),(10, 9),(11, 5),(11, 7),(12, 2),(12, 7),(12, 9),(12, 14),(13, 9),(13, 15),(14, 2),(14, 5),(14, 12),(15, 9),(15, 13)]	0.000000	0.333000	[2, 4, 5, 6, 14,]	5	0.333000	[0, 2, 4, 5, 6, 14,]	6	2	NONE	1216.0	1529.500	0.022709	[(0, 5),(5, 0)]	last_delivery	605.0	695.0	0.0	834.500	924.500	0.0	4	0	1302.0	1529.500	2831.500	3	[2, 5, 6, 14, ]	4	0.132696	[(0, 5),(0, 6),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(5, 14),(6, 0),(6, 5),(14, 5)]	last_delivery	605.0	695.0	0.0	834.500	924.500	0.0	6	4	0	[605]	[330,695,208,296.5]	[330,90,208,296.5]	[0,0,0,0]	[330,695,208,296.5]	0.0	2233.0	2233.0	0	254.12	[]	0	2	1	0.070565	[(0, 5),(0, 6),(0, 12),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(6, 0),(6, 5),(12, 0),(12, 14),(14, 12)]	last_delivery	1742.0	1800.500	0.0	380.0	491.0	52.500	3	4	4	0	[408,408,926]	[519,406.5,875,380]	[111,0,0,380]	[0,1.5,51,0]	[519,408,926,380]	2233.0	2	1	0.037270	[(0, 5),(0, 6),(0, 12),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(6, 0),(6, 5),(12, 0),(12, 14),(14, 12)]	last_delivery	1742.0	1800.500	0.0	380.0	491.0	52.500	4	4	0	[408,408,926]	[519,406.5,875,380]	[111,0,0,380]	[0,1.5,51,0]	[519,408,926,380]	2515.0	0.000188	[330,605,408,760,412]	566013393018	1		1719780684	2024	6	30	22:51:24
1611	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 10),(2, 9),(2, 14),(3, 5),(4, 6),(4, 8),(5, 3),(5, 6),(5, 7),(5, 10),(5, 11),(5, 13),(5, 14),(6, 4),(6, 5),(7, 5),(7, 8),(7, 11),(7, 12),(8, 4),(8, 7),(8, 11),(9, 2),(9, 10),(9, 11),(9, 13),(9, 15),(10, 1),(10, 5),(10, 9),(11, 5),(11, 7),(11, 8),(11, 9),(12, 7),(12, 14),(13, 5),(13, 9),(13, 15),(14, 2),(14, 5),(14, 12),(15, 9),(15, 13)]	0.000000	0.333000	[2, 4, 5, 6, 14,]	5	0.333000	[0, 2, 4, 5, 6, 14,]	6	2	NONE	1216.0	1424.0	0.024111	[(0, 5),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1)]	last_delivery	1198.0	938.0	0.0	208.0	226.0	278.0	3	0	1011.0	1424.0	2435.0	1	[1, 2, 5, 6, 7, ]	5	0.078774	[(0, 5),(0, 6),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(5, 7),(6, 0),(6, 5),(6, 7),(7, 5),(7, 6)]	last_delivery	1198.0	938.0	0.0	208.0	226.0	278.0	3	3	0	[605,593]	[623,208,315]	[18,208,0]	[0,0,278]	[623,208,593]	0.0	1919.500	1919.500	0	254.12	[]	0	2	0	0.089901	[(0, 5),(0, 6),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(5, 7),(6, 0),(6, 5),(6, 7),(7, 5),(7, 6)]	last_delivery	1024.0	1539.500	0.0	380.0	895.500	0.0	2	3	4	0	[408,208,408]	[519,208,812.5,380]	[111,0,404.5,380]	[0,0,0,0]	[519,208,812.5,380]	1947.0	3	1	0.032893	[(0, 5),(0, 6),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(5, 7),(6, 0),(6, 5),(6, 7),(7, 5),(7, 6),(7, 12),(12, 7),(12, 14),(14, 12)]	last_delivery	1112.0	1528.0	0.0	419.0	835.0	0.0	5	4	0	[408,208,496]	[519,208,801,419]	[111,0,305,419]	[0,0,0,0]	[519,208,801,419]	2515.0	0.000188	[330,605,408,760,412]	722430731564	1		1719780684	2024	6	30	22:51:24
1611	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 2),(1, 5),(2, 1),(2, 9),(2, 12),(3, 7),(4, 6),(4, 8),(5, 1),(5, 6),(5, 7),(5, 10),(5, 14),(6, 4),(6, 5),(6, 7),(7, 3),(7, 5),(7, 6),(7, 8),(7, 11),(7, 12),(8, 4),(8, 7),(8, 11),(9, 2),(9, 10),(9, 11),(9, 12),(9, 15),(10, 5),(10, 9),(11, 7),(11, 8),(11, 9),(12, 2),(12, 7),(12, 9),(12, 14),(13, 15),(14, 5),(14, 12),(15, 9),(15, 13)]	0.000000	0.333000	[2, 4, 5, 6, 14,]	5	0.333000	[0, 2, 4, 5, 6, 14,]	6	2	NONE	1216.0	1529.500	0.023050	[(0, 5),(5, 0)]	last_delivery	605.0	695.0	0.0	834.500	924.500	0.0	4	0	1302.0	1529.500	2831.500	3	[2, 5, 6, 14, ]	4	0.188965	[(0, 5),(0, 6),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(5, 14),(6, 0),(6, 5),(14, 5)]	last_delivery	605.0	695.0	0.0	834.500	924.500	0.0	7	4	0	[605]	[330,695,208,296.5]	[330,90,208,296.5]	[0,0,0,0]	[330,695,208,296.5]	0.0	2233.0	2233.0	0	254.12	[]	0	2	1	0.086763	[(0, 5),(0, 6),(0, 12),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(6, 0),(6, 5),(12, 0),(12, 14),(14, 12)]	last_delivery	1742.0	1800.500	0.0	380.0	491.0	52.500	4	5	4	0	[408,408,926]	[519,406.5,875,380]	[111,0,0,380]	[0,1.5,51,0]	[519,408,926,380]	2233.0	2	1	0.029029	[(0, 5),(0, 6),(0, 12),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(6, 0),(6, 5),(12, 0),(12, 14),(14, 12)]	last_delivery	1742.0	1800.500	0.0	380.0	491.0	52.500	5	4	0	[408,408,926]	[519,406.5,875,380]	[111,0,0,380]	[0,1.5,51,0]	[519,408,926,380]	2515.0	0.000160	[330,605,408,760,412]	646976371503	1		1719780685	2024	6	30	22:51:25
1611	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 2),(1, 5),(1, 10),(2, 1),(2, 9),(2, 12),(2, 14),(3, 5),(4, 6),(4, 8),(5, 1),(5, 3),(5, 10),(5, 11),(5, 13),(5, 14),(6, 4),(6, 7),(7, 6),(7, 12),(8, 4),(8, 10),(9, 2),(9, 10),(9, 11),(9, 12),(9, 15),(10, 1),(10, 5),(10, 8),(10, 9),(11, 5),(11, 9),(12, 2),(12, 7),(12, 9),(12, 14),(13, 5),(13, 15),(14, 2),(14, 5),(14, 12),(15, 9),(15, 13)]	0.000000	0.333000	[2, 4, 5, 6, 14,]	5	0.333000	[0, 2, 4, 5, 6, 14,]	6	2	NONE	1216.0	1321.500	0.044279	[(0, 5),(0, 6),(5, 0),(5, 6),(6, 0),(6, 5)]	last_delivery	616.0	695.0	0.0	626.500	705.500	0.0	3	0	1307.500	1321.500	2629.0	2	[2, 5, 6, 14, ]	4	0.114192	[(0, 5),(0, 6),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(5, 14),(6, 0),(6, 5),(14, 5)]	last_delivery	616.0	695.0	0.0	626.500	705.500	0.0	3	3	0	[616]	[330,695,296.5]	[330,79,296.5]	[0,0,0]	[330,695,296.5]	0.0	1531.0	1531.0	0	254.12	[]	0	1	0	0.063900	[(0, 5),(0, 6),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(6, 0),(6, 5)]	last_delivery	616.0	623.0	0.0	908.0	915.0	0.0	2	2	3	0	[616]	[623,593,315]	[7,593,315]	[0,0,0]	[623,593,315]	1531.0	1	0	0.027244	[(0, 5),(0, 6),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(6, 0),(6, 5)]	last_delivery	616.0	623.0	0.0	908.0	915.0	0.0	2	3	0	[616]	[623,593,315]	[7,593,315]	[0,0,0]	[623,593,315]	2515.0	0.000153	[330,605,408,760,412]	808803225524	1		1719780685	2024	6	30	22:51:25
1611	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 5),(2, 12),(2, 14),(3, 5),(3, 8),(4, 6),(4, 8),(5, 1),(5, 3),(5, 6),(5, 7),(5, 13),(6, 4),(6, 5),(6, 7),(7, 5),(7, 6),(7, 8),(7, 11),(7, 12),(8, 3),(8, 4),(8, 7),(8, 10),(8, 11),(9, 10),(9, 11),(9, 13),(9, 15),(10, 8),(10, 9),(11, 7),(11, 8),(11, 9),(12, 2),(12, 7),(12, 14),(13, 5),(13, 9),(13, 15),(14, 2),(14, 12),(15, 9),(15, 13)]	0.000000	0.333000	[2, 4, 5, 6, 14,]	5	0.333000	[0, 2, 4, 5, 6, 14,]	6	2	NONE	1216.0	1461.0	0.027899	[(0, 5),(5, 0),(5, 14),(14, 5)]	last_delivery	1235.0	919.500	0.0	208.0	226.0	333.500	3	0	1409.0	1461.0	2870.0	2	[1, 2, 5, 6, 14, ]	5	0.102034	[(0, 5),(0, 6),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(5, 14),(6, 0),(6, 5),(14, 5)]	last_delivery	1235.0	919.500	0.0	208.0	226.0	333.500	4	3	0	[605,630]	[623,208,296.5]	[18,208,0]	[0,0,333.5]	[623,208,630]	0.0	2233.0	2233.0	0	254.12	[]	0	2	1	0.108615	[(0, 5),(0, 6),(0, 12),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(6, 0),(6, 5),(12, 0),(12, 14),(14, 12)]	last_delivery	1742.0	1800.500	0.0	380.0	491.0	52.500	3	4	4	0	[408,408,926]	[519,406.5,875,380]	[111,0,0,380]	[0,1.5,51,0]	[519,408,926,380]	2233.0	2	1	0.030645	[(0, 5),(0, 6),(0, 12),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(6, 0),(6, 5),(12, 0),(12, 14),(14, 12)]	last_delivery	1742.0	1800.500	0.0	380.0	491.0	52.500	4	4	0	[408,408,926]	[519,406.5,875,380]	[111,0,0,380]	[0,1.5,51,0]	[519,408,926,380]	2515.0	0.000189	[330,605,408,760,412]	531295175221	1		1719780686	2024	6	30	22:51:26
1611	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 2),(1, 5),(1, 10),(2, 1),(2, 9),(2, 12),(3, 5),(3, 7),(3, 8),(4, 8),(5, 1),(5, 3),(5, 7),(5, 10),(5, 13),(5, 14),(6, 7),(7, 3),(7, 5),(7, 6),(7, 8),(7, 12),(8, 3),(8, 4),(8, 7),(8, 10),(9, 2),(9, 10),(9, 12),(9, 13),(10, 1),(10, 5),(10, 8),(10, 9),(12, 2),(12, 7),(12, 9),(12, 14),(13, 5),(13, 9),(13, 15),(14, 5),(14, 12),(15, 13)]	0.000000	0.333000	[2, 4, 5, 6, 14,]	5	0.333000	[0, 2, 4, 5, 6, 14,]	6	2	NONE	1216.0	1321.500	0.034693	[(0, 5),(0, 6),(5, 0),(5, 6),(6, 0),(6, 5)]	last_delivery	616.0	695.0	0.0	626.500	705.500	0.0	3	0	1307.500	1321.500	2629.0	2	[2, 5, 6, 14, ]	4	0.117330	[(0, 5),(0, 6),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(5, 14),(6, 0),(6, 5),(14, 5)]	last_delivery	616.0	695.0	0.0	626.500	705.500	0.0	3	3	0	[616]	[330,695,296.5]	[330,79,296.5]	[0,0,0]	[330,695,296.5]	0.0	1531.0	1531.0	0	254.12	[]	0	1	0	0.070873	[(0, 5),(0, 6),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(6, 0),(6, 5)]	last_delivery	616.0	623.0	0.0	908.0	915.0	0.0	2	2	3	0	[616]	[623,593,315]	[7,593,315]	[0,0,0]	[623,593,315]	1531.0	1	0	0.048139	[(0, 5),(0, 6),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(6, 0),(6, 5)]	last_delivery	616.0	623.0	0.0	908.0	915.0	0.0	2	3	0	[616]	[623,593,315]	[7,593,315]	[0,0,0]	[623,593,315]	2515.0	0.000172	[330,605,408,760,412]	837389308862	1		1719780686	2024	6	30	22:51:26
1611	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 5),(1, 10),(2, 12),(2, 14),(3, 5),(3, 7),(3, 8),(4, 6),(4, 8),(5, 1),(5, 3),(5, 7),(5, 10),(5, 14),(6, 4),(6, 7),(7, 3),(7, 5),(7, 6),(7, 8),(7, 11),(8, 3),(8, 4),(8, 7),(9, 10),(9, 11),(9, 12),(9, 13),(9, 15),(10, 1),(10, 5),(10, 9),(11, 7),(11, 9),(12, 2),(12, 9),(12, 14),(13, 9),(13, 15),(14, 2),(14, 5),(14, 12),(15, 9),(15, 13)]	0.000000	0.333000	[2, 4, 5, 6, 14,]	5	0.333000	[0, 2, 4, 5, 6, 14,]	6	2	NONE	1216.0	1321.500	0.043049	[(0, 5),(0, 6),(5, 0),(5, 6),(6, 0),(6, 5)]	last_delivery	616.0	695.0	0.0	626.500	705.500	0.0	3	0	1414.500	1321.500	2736.0	2	[1, 2, 5, 6, 14, ]	5	0.141803	[(0, 5),(0, 6),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(5, 14),(6, 0),(6, 5),(14, 5)]	last_delivery	616.0	695.0	0.0	626.500	705.500	0.0	2	3	0	[616]	[330,695,296.5]	[330,79,296.5]	[0,0,0]	[330,695,296.5]	0.0	1531.0	1531.0	0	254.12	[]	0	1	0	0.103412	[(0, 5),(0, 6),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(6, 0),(6, 5)]	last_delivery	616.0	623.0	0.0	908.0	915.0	0.0	1	1	3	0	[616]	[623,593,315]	[7,593,315]	[0,0,0]	[623,593,315]	1531.0	1	0	0.045073	[(0, 5),(0, 6),(1, 2),(1, 5),(2, 1),(5, 0),(5, 1),(5, 6),(6, 0),(6, 5)]	last_delivery	616.0	623.0	0.0	908.0	915.0	0.0	1	3	0	[616]	[623,593,315]	[7,593,315]	[0,0,0]	[623,593,315]	2515.0	0.000195	[330,605,408,760,412]	761825877955	1		1719780687	2024	6	30	22:51:27
