ins	tilim_cplex	instance_nodes	num_arcs_instance	globparam_howmuch_drone_is_faster	globparam_cmax	globparam_cmax_ratio	globparam_penalty_survop	globparam_service_time	shortcuts_allowed	truck_manhattan_distance_metric	num_damaged_arcs	list_of_dam_arcs	globparam_input_clustered_damage	globparam_input_customer_ratio	list_of_customers	customer_num	input_parking_nodes	list_of_parking_nodes	parking_nodes_num	optimistic_surv_reopt_ops	globparam_sichtfeld_setting	optimistic_initial_solution	full_info_obj	time_full_info	full_info_truck_arcs	full_info_solution_procedure	full_info_truck_travel_duration	full_info_drone_travel_duration	full_info_tandem_travel	full_info_drone_sortie_duration	full_info_truck_wait	full_info_drone_wait	full_info_ops_num	full_info_drone_truck_tandem_ops	survfirst_surveillance_sol	survfirst_obj	total_cost_surveillance_first	n_replan_surveillance_first	list_of_surveillance_customers	num_surv_customers	time_survfirst_surveillance	surv_truck_arcs	survfirst_solution_procedure	survfirst_truck_travel_duration	survfirst_drone_travel_duration	survfirst_tandem_travel	survfirst_drone_sortie_duration	survfirst_truck_wait	survfirst_drone_wait	survfirst_planned_truck_damages	survfirst_ops_num	survfirst_drone_truck_tandem_ops	survfirst_truck_times_vec	survfirst_drone_times_vec	survfirst_truck_wait_vec	survfirst_drone_wait_vec	survfirst_drone_times_comb_vec	survop_surveillance_sol	survop_obj	total_cost_survop	n_replan_survop_survphase	dyn_cmax	list_of_surveillance_survop_customers	num_survop_customers	n_replan_survop_reoptphase	n_replan_survop_reopt_last_operation	time_survop_surveillance	survop_truck_arcs	survop_solution_procedure	survop_truck_travel_duration	survop_drone_travel_duration	survop_tandem_travel	survop_drone_sortie_duration	survop_truck_wait	survop_drone_wait	survop_surv_planned_truck_damages	survop_deliv_planned_truck_damages	survop_ops_num	survop_drone_truck_tandem_ops	survop_truck_times_vec	survop_drone_times_vec	survop_truck_wait_vec	survop_drone_wait_vec	survop_drone_times_comb_vec	reopt_obj	n_replan_reopt	n_replan_last_op_last_delivery	time_reopt	reopt_truck_arcs	reopt_solution_procedure	reopt_truck_travel_duration	reopt_drone_travel_duration	reopt_tandem_travel	reopt_drone_sortie_duration	reopt_truck_wait	reopt_drone_wait	reopt_planned_truck_damages	reopt_ops_num	reopt_drone_truck_tandem_ops	reopt_truck_times_vec	reopt_drone_times_vec	reopt_truck_wait_vec	reopt_drone_wait_vec	reopt_drone_times_comb_vec	conservative_obj	time_conservative	drone_op_times	random_seeds	iteration	error_text	time_stamp	year	month	day	time
1601	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 4),(1, 7),(1, 9),(2, 13),(2, 14),(3, 11),(4, 1),(5, 10),(5, 12),(5, 13),(5, 14),(6, 15),(7, 1),(7, 8),(7, 10),(8, 7),(8, 12),(8, 14),(8, 15),(9, 1),(9, 10),(9, 12),(10, 5),(10, 7),(10, 9),(10, 11),(10, 15),(11, 3),(11, 10),(11, 12),(12, 5),(12, 8),(12, 9),(12, 11),(12, 13),(13, 2),(13, 5),(13, 12),(14, 2),(14, 5),(14, 8),(15, 6),(15, 8),(15, 10)]	0.000000	0.333000	[1, 4, 5, 12, 14,]	5	0.333000	[0, 1, 4, 5, 12, 14,]	6	3	NONE	3241.0	3586.0	0.051258	[(0, 4),(4, 0),(4, 12),(12, 4)]	completion_time	3586.0	2737.0	0.0	0.0	0.0	849.0	3	0	1921.0	3586.0	5507.0	2	[1, 4, 9, 12, ]	4	0.148889	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(4, 12),(9, 0),(9, 1),(12, 4)]	completion_time	3586.0	2737.0	0.0	0.0	0.0	849.0	4	3	0	[811,982,1793]	[776.5,854,1106.5]	[0,0,0]	[34.5,128,686.5]	[811,982,1793]	0.0	4551.500	4551.500	0	295.50	[]	0	2	0	0.183516	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(9, 0),(9, 1)]	completion_time	2636.0	2865.0	0.0	1381.0	1915.500	305.500	2	4	4	0	[1825,811]	[1519.5,982,399,1345.5]	[0,982,399,534.5]	[305.5,0,0,0]	[1825,982,399,1345.5]	5164.0	4	0	0.166756	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(4, 12),(5, 6),(5, 9),(5, 12),(6, 5),(6, 15),(8, 12),(8, 15),(9, 0),(9, 1),(9, 5),(12, 4),(12, 5),(12, 8),(15, 6),(15, 8)]	completion_time	4534.0	3243.0	0.0	630.0	630.0	1291.0	8	4	0	[1723,1228,1583]	[1195.5,1088,630,959.5]	[0,0,630,0]	[527.5,140,0,623.5]	[1723,1228,630,1583]	7238.0	0.000198	[1154,811,1583,1793,1897]	909609989765	1		1719780682	2024	6	30	22:51:22
1601	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 4),(1, 8),(1, 9),(2, 3),(2, 6),(2, 13),(2, 14),(3, 2),(3, 4),(4, 1),(4, 3),(5, 6),(5, 9),(5, 10),(6, 2),(6, 5),(7, 8),(7, 10),(7, 14),(8, 1),(8, 7),(8, 12),(8, 14),(8, 15),(9, 1),(9, 5),(9, 12),(10, 5),(10, 7),(10, 11),(10, 14),(10, 15),(11, 10),(11, 12),(12, 8),(12, 9),(12, 11),(13, 2),(14, 2),(14, 7),(14, 8),(14, 10),(15, 8),(15, 10)]	0.000000	0.333000	[1, 4, 5, 12, 14,]	5	0.333000	[0, 1, 4, 5, 12, 14,]	6	3	NONE	3241.0	3586.0	0.044757	[(0, 4),(4, 0),(4, 12),(12, 4)]	completion_time	3586.0	2737.0	0.0	0.0	0.0	849.0	3	0	1921.0	3586.0	5507.0	2	[1, 4, 9, 12, ]	4	0.130388	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(4, 12),(9, 0),(9, 1),(12, 4)]	completion_time	3586.0	2737.0	0.0	0.0	0.0	849.0	4	3	0	[811,982,1793]	[776.5,854,1106.5]	[0,0,0]	[34.5,128,686.5]	[811,982,1793]	0.0	6612.0	6612.0	0	295.50	[]	0	3	0	0.118520	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(4, 12),(5, 10),(5, 12),(8, 12),(8, 15),(9, 0),(9, 1),(9, 10),(10, 5),(10, 9),(10, 15),(12, 4),(12, 5),(12, 8),(15, 8),(15, 10)]	completion_time	5102.0	5369.500	0.0	399.0	1510.0	843.500	2	6	4	0	[3480,811,811]	[2636.5,1387.5,399,1345.5]	[0,576.5,399,534.5]	[843.5,0,0,0]	[3480,1387.5,399,1345.5]	6612.0	4	0	0.085592	[(0, 4),(0, 9),(1, 4),(1, 9),(2, 11),(2, 13),(4, 0),(4, 1),(4, 12),(5, 10),(5, 12),(8, 12),(8, 15),(9, 0),(9, 1),(9, 10),(10, 5),(10, 9),(10, 11),(10, 15),(11, 2),(11, 10),(12, 4),(12, 5),(12, 8),(12, 13),(13, 2),(13, 12),(15, 8),(15, 10)]	completion_time	5102.0	5458.0	0.0	399.0	1510.0	755.0	8	4	0	[3480,811,811]	[2725,1387.5,399,1345.5]	[0,576.5,399,534.5]	[755,0,0,0]	[3480,1387.5,399,1345.5]	7238.0	0.000201	[1154,811,1583,1793,1897]	838145498501	1		1719780683	2024	6	30	22:51:23
1601	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 6),(1, 8),(1, 9),(2, 3),(2, 13),(2, 14),(3, 2),(5, 6),(5, 9),(5, 10),(5, 12),(5, 14),(6, 1),(6, 5),(6, 15),(7, 8),(8, 1),(8, 7),(8, 12),(8, 14),(8, 15),(9, 1),(9, 5),(9, 10),(9, 12),(10, 5),(10, 9),(10, 11),(10, 14),(11, 10),(11, 12),(12, 5),(12, 8),(12, 9),(12, 11),(12, 13),(13, 2),(13, 12),(14, 2),(14, 5),(14, 8),(14, 10),(15, 6),(15, 8)]	0.000000	0.333000	[1, 4, 5, 12, 14,]	5	0.333000	[0, 1, 4, 5, 12, 14,]	6	3	NONE	3241.0	3297.0	0.021967	[(0, 4),(1, 4),(4, 0),(4, 1)]	completion_time	2420.0	2490.0	0.0	743.0	877.0	64.0	3	0	1182.0	3297.0	4479.0	1	[1, 4, 9, ]	3	0.056170	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(9, 0),(9, 1)]	completion_time	2420.0	2490.0	0.0	743.0	877.0	64.0	1	3	0	[1210,1210]	[1344,743,1146]	[134,743,0]	[0,0,64]	[1344,743,1210]	0.0	3973.500	3973.500	0	295.50	[]	0	1	0	0.082536	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(9, 0),(9, 1)]	completion_time	3434.0	3604.0	0.0	0.0	539.500	369.500	1	1	3	0	[1825,399,1210]	[1519.5,938.5,1146]	[0,539.5,0]	[305.5,0,64]	[1825,938.5,1210]	3973.500	1	0	0.053310	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(9, 0),(9, 1)]	completion_time	3434.0	3604.0	0.0	0.0	539.500	369.500	1	3	0	[1825,399,1210]	[1519.5,938.5,1146]	[0,539.5,0]	[305.5,0,64]	[1825,938.5,1210]	7238.0	0.000198	[1154,811,1583,1793,1897]	1018857818259	1		1719780683	2024	6	30	22:51:23
1601	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(2, 3),(2, 6),(2, 11),(3, 2),(3, 11),(4, 12),(5, 10),(5, 13),(6, 2),(6, 15),(7, 8),(7, 10),(7, 14),(8, 7),(8, 12),(8, 14),(8, 15),(9, 10),(9, 12),(10, 5),(10, 7),(10, 9),(10, 11),(10, 14),(10, 15),(11, 2),(11, 3),(11, 10),(11, 12),(12, 4),(12, 8),(12, 9),(12, 11),(12, 13),(12, 14),(13, 5),(13, 12),(14, 7),(14, 8),(14, 10),(14, 12),(15, 6),(15, 8),(15, 10)]	0.000000	0.333000	[1, 4, 5, 12, 14,]	5	0.333000	[0, 1, 4, 5, 12, 14,]	6	3	NONE	3241.0	3241.0	0.032874	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(9, 0),(9, 1)]	completion_time	2364.0	2490.0	0.0	743.0	877.0	8.0	3	0	1182.0	3241.0	4423.0	0	[1, 4, 9, ]	3	0.032309	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(9, 0),(9, 1)]	completion_time	2364.0	2490.0	0.0	743.0	877.0	8.0	0	3	0	[1154,1210]	[1146,743,1344]	[0,743,134]	[8,0,0]	[1154,743,1344]	0.0	3241.0	3241.0	0	295.50	[]	0	0	0	0.053288	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(9, 0),(9, 1)]	completion_time	2364.0	2490.0	0.0	743.0	877.0	8.0	0	0	3	0	[1154,1210]	[1146,743,1344]	[0,743,134]	[8,0,0]	[1154,743,1344]	3241.0	0	0	0.027093	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(9, 0),(9, 1)]	completion_time	2364.0	2490.0	0.0	743.0	877.0	8.0	0	3	0	[1154,1210]	[1146,743,1344]	[0,743,134]	[8,0,0]	[1154,743,1344]	7238.0	0.000187	[1154,811,1583,1793,1897]	1089248256026	1		1719780684	2024	6	30	22:51:24
1601	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 4),(1, 6),(2, 3),(2, 13),(2, 14),(3, 2),(3, 4),(3, 11),(4, 1),(4, 3),(5, 6),(5, 9),(5, 10),(5, 12),(5, 13),(5, 14),(6, 1),(6, 5),(6, 15),(7, 8),(7, 14),(8, 7),(8, 12),(9, 5),(9, 10),(9, 12),(10, 5),(10, 9),(10, 11),(11, 3),(11, 10),(11, 12),(12, 5),(12, 8),(12, 9),(12, 11),(12, 14),(13, 2),(13, 5),(14, 2),(14, 5),(14, 7),(14, 12),(15, 6)]	0.000000	0.333000	[1, 4, 5, 12, 14,]	5	0.333000	[0, 1, 4, 5, 12, 14,]	6	3	NONE	3241.0	3586.0	0.023200	[(0, 4),(4, 0),(4, 12),(12, 4)]	completion_time	3586.0	2737.0	0.0	0.0	0.0	849.0	3	0	1921.0	3586.0	5507.0	1	[1, 4, 9, 12, ]	4	0.065381	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(4, 12),(9, 0),(9, 1),(12, 4)]	completion_time	3586.0	2737.0	0.0	0.0	0.0	849.0	1	3	0	[811,982,1793]	[776.5,854,1106.5]	[0,0,0]	[34.5,128,686.5]	[811,982,1793]	0.0	3640.0	3640.0	0	295.50	[]	0	1	0	0.061000	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(9, 0),(9, 1)]	completion_time	2308.0	2490.0	0.0	1142.0	1332.0	8.0	1	1	4	0	[1154,1154]	[1146,743,399,1344]	[0,743,399,190]	[8,0,0,0]	[1154,743,399,1344]	3640.0	1	0	0.045024	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(9, 0),(9, 1)]	completion_time	2308.0	2490.0	0.0	1142.0	1332.0	8.0	1	4	0	[1154,1154]	[1146,743,399,1344]	[0,743,399,190]	[8,0,0,0]	[1154,743,399,1344]	7238.0	0.000284	[1154,811,1583,1793,1897]	735252137506	1		1719780684	2024	6	30	22:51:24
1601	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 4),(1, 8),(1, 9),(2, 3),(2, 6),(2, 13),(2, 14),(3, 2),(3, 11),(4, 1),(5, 6),(5, 9),(5, 10),(5, 12),(5, 13),(5, 14),(6, 2),(6, 5),(7, 14),(8, 1),(8, 12),(8, 14),(8, 15),(9, 1),(9, 5),(9, 10),(9, 12),(10, 5),(10, 9),(10, 11),(10, 14),(11, 3),(11, 10),(12, 5),(12, 8),(12, 9),(13, 2),(13, 5),(14, 2),(14, 5),(14, 7),(14, 8),(14, 10),(15, 8)]	0.000000	0.333000	[1, 4, 5, 12, 14,]	5	0.333000	[0, 1, 4, 5, 12, 14,]	6	3	NONE	3241.0	3586.0	0.023894	[(0, 4),(4, 0),(4, 12),(12, 4)]	completion_time	3586.0	2737.0	0.0	0.0	0.0	849.0	3	0	1921.0	3586.0	5507.0	2	[1, 4, 9, 12, ]	4	0.082528	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(4, 12),(9, 0),(9, 1),(12, 4)]	completion_time	3586.0	2737.0	0.0	0.0	0.0	849.0	4	3	0	[811,982,1793]	[776.5,854,1106.5]	[0,0,0]	[34.5,128,686.5]	[811,982,1793]	0.0	4551.500	4551.500	0	295.50	[]	0	2	0	0.110415	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(9, 0),(9, 1)]	completion_time	2636.0	2865.0	0.0	1381.0	1915.500	305.500	2	4	4	0	[1825,811]	[1519.5,982,399,1345.5]	[0,982,399,534.5]	[305.5,0,0,0]	[1825,982,399,1345.5]	4551.500	2	0	0.118892	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(9, 0),(9, 1)]	completion_time	2636.0	2865.0	0.0	1381.0	1915.500	305.500	4	4	0	[1825,811]	[1519.5,982,399,1345.5]	[0,982,399,534.5]	[305.5,0,0,0]	[1825,982,399,1345.5]	7238.0	0.000283	[1154,811,1583,1793,1897]	284855368238	1		1719780685	2024	6	30	22:51:25
1601	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 4),(1, 6),(1, 7),(1, 8),(1, 9),(2, 3),(2, 6),(2, 14),(3, 2),(3, 11),(4, 1),(4, 12),(5, 6),(5, 9),(5, 10),(5, 13),(5, 14),(6, 1),(6, 2),(6, 5),(7, 1),(7, 10),(8, 1),(8, 12),(9, 1),(9, 5),(9, 10),(9, 12),(10, 5),(10, 7),(10, 9),(10, 11),(10, 14),(10, 15),(11, 3),(11, 10),(12, 4),(12, 8),(12, 9),(13, 5),(14, 2),(14, 5),(14, 10),(15, 10)]	0.000000	0.333000	[1, 4, 5, 12, 14,]	5	0.333000	[0, 1, 4, 5, 12, 14,]	6	3	NONE	3241.0	4246.0	0.026640	[(0, 4),(4, 0)]	completion_time	1622.0	2865.0	0.0	1381.0	2624.0	0.0	4	0	1921.0	4246.0	6167.0	3	[1, 4, 9, 12, ]	4	0.154657	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(4, 12),(9, 0),(9, 1),(12, 4)]	completion_time	1622.0	2865.0	0.0	1381.0	2624.0	0.0	6	4	0	[811,811]	[1519.5,982,399,1345.5]	[708.5,982,399,534.5]	[0,0,0,0]	[1519.5,982,399,1345.5]	0.0	4551.500	4551.500	0	295.50	[]	0	2	0	0.173313	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(9, 0),(9, 1)]	completion_time	2636.0	2865.0	0.0	1381.0	1915.500	305.500	2	4	4	0	[1825,811]	[1519.5,982,399,1345.5]	[0,982,399,534.5]	[305.5,0,0,0]	[1825,982,399,1345.5]	4551.500	2	0	0.128028	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(9, 0),(9, 1)]	completion_time	2636.0	2865.0	0.0	1381.0	1915.500	305.500	4	4	0	[1825,811]	[1519.5,982,399,1345.5]	[0,982,399,534.5]	[305.5,0,0,0]	[1825,982,399,1345.5]	7238.0	0.000173	[1154,811,1583,1793,1897]	514267767351	1		1719780685	2024	6	30	22:51:25
1601	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 4),(1, 6),(1, 7),(1, 8),(1, 9),(2, 6),(2, 13),(4, 1),(4, 12),(5, 6),(5, 9),(5, 10),(6, 1),(6, 2),(6, 5),(6, 15),(7, 1),(7, 8),(7, 10),(8, 1),(8, 7),(8, 14),(8, 15),(9, 1),(9, 5),(9, 10),(10, 5),(10, 7),(10, 9),(10, 11),(10, 14),(10, 15),(11, 10),(11, 12),(12, 4),(12, 11),(12, 14),(13, 2),(14, 8),(14, 10),(14, 12),(15, 6),(15, 8),(15, 10)]	0.000000	0.333000	[1, 4, 5, 12, 14,]	5	0.333000	[0, 1, 4, 5, 12, 14,]	6	3	NONE	3241.0	4246.0	0.025949	[(0, 4),(4, 0)]	completion_time	1622.0	2865.0	0.0	1381.0	2624.0	0.0	4	0	1921.0	4246.0	6167.0	3	[1, 4, 9, 12, ]	4	0.126865	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(4, 12),(9, 0),(9, 1),(12, 4)]	completion_time	1622.0	2865.0	0.0	1381.0	2624.0	0.0	6	4	0	[811,811]	[1519.5,982,399,1345.5]	[708.5,982,399,534.5]	[0,0,0,0]	[1519.5,982,399,1345.5]	0.0	5027.0	5027.0	0	295.50	[]	0	2	0	0.100980	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(4, 12),(9, 0),(9, 1),(9, 12),(12, 4),(12, 9)]	completion_time	3586.0	2256.0	0.0	1441.0	1441.0	1330.0	2	3	4	0	[1793,1793]	[1231.5,630,1024.5,811]	[0,630,0,811]	[561.5,0,768.5,0]	[1793,630,1793,811]	5027.0	3	0	0.064920	[(0, 4),(0, 9),(1, 4),(1, 9),(3, 4),(3, 11),(4, 0),(4, 1),(4, 3),(4, 12),(8, 12),(8, 15),(9, 0),(9, 1),(9, 12),(10, 11),(10, 15),(11, 3),(11, 10),(12, 4),(12, 8),(12, 9),(15, 8),(15, 10)]	completion_time	3776.0	2886.0	0.0	811.0	1251.0	1330.0	6	4	0	[1793,190,1793]	[1231.5,630,1024.5,811]	[0,440,0,811]	[561.5,0,768.5,0]	[1793,630,1793,811]	7238.0	0.000178	[1154,811,1583,1793,1897]	244236751682	1		1719780686	2024	6	30	22:51:26
1601	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 4),(1, 6),(1, 7),(1, 9),(2, 13),(3, 4),(4, 1),(4, 3),(5, 6),(5, 9),(5, 10),(5, 12),(5, 13),(5, 14),(6, 1),(6, 5),(7, 1),(7, 8),(7, 10),(7, 14),(8, 7),(8, 15),(9, 1),(9, 5),(9, 10),(9, 12),(10, 5),(10, 7),(10, 9),(10, 14),(10, 15),(11, 12),(12, 5),(12, 9),(12, 11),(12, 13),(13, 2),(13, 5),(13, 12),(14, 5),(14, 7),(14, 10),(15, 8),(15, 10)]	0.000000	0.333000	[1, 4, 5, 12, 14,]	5	0.333000	[0, 1, 4, 5, 12, 14,]	6	3	NONE	3241.0	3586.0	0.025617	[(0, 4),(4, 0),(4, 12),(12, 4)]	completion_time	3586.0	2737.0	0.0	0.0	0.0	849.0	3	0	1921.0	3586.0	5507.0	2	[1, 4, 9, 12, ]	4	0.106949	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(4, 12),(9, 0),(9, 1),(12, 4)]	completion_time	3586.0	2737.0	0.0	0.0	0.0	849.0	4	3	0	[811,982,1793]	[776.5,854,1106.5]	[0,0,0]	[34.5,128,686.5]	[811,982,1793]	0.0	4551.500	4551.500	0	295.50	[]	0	2	0	0.147720	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(9, 0),(9, 1)]	completion_time	2636.0	2865.0	0.0	1381.0	1915.500	305.500	2	4	4	0	[1825,811]	[1519.5,982,399,1345.5]	[0,982,399,534.5]	[305.5,0,0,0]	[1825,982,399,1345.5]	4551.500	2	0	0.095726	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(9, 0),(9, 1)]	completion_time	2636.0	2865.0	0.0	1381.0	1915.500	305.500	4	4	0	[1825,811]	[1519.5,982,399,1345.5]	[0,982,399,534.5]	[305.5,0,0,0]	[1825,982,399,1345.5]	7238.0	0.000174	[1154,811,1583,1793,1897]	456470854605	1		1719780687	2024	6	30	22:51:27
1601	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 4),(1, 8),(1, 9),(2, 6),(2, 11),(2, 13),(2, 14),(4, 1),(4, 12),(5, 6),(5, 9),(5, 10),(5, 13),(5, 14),(6, 2),(6, 5),(6, 15),(7, 8),(8, 1),(8, 7),(8, 12),(8, 15),(9, 1),(9, 5),(10, 5),(10, 11),(10, 14),(10, 15),(11, 2),(11, 10),(11, 12),(12, 4),(12, 8),(12, 11),(12, 14),(13, 2),(13, 5),(14, 2),(14, 5),(14, 10),(14, 12),(15, 6),(15, 8),(15, 10)]	0.000000	0.333000	[1, 4, 5, 12, 14,]	5	0.333000	[0, 1, 4, 5, 12, 14,]	6	3	NONE	3241.0	4246.0	0.022897	[(0, 4),(4, 0)]	completion_time	1622.0	2865.0	0.0	1381.0	2624.0	0.0	4	0	1921.0	4246.0	6167.0	3	[1, 4, 9, 12, ]	4	0.115238	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(4, 12),(9, 0),(9, 1),(12, 4)]	completion_time	1622.0	2865.0	0.0	1381.0	2624.0	0.0	6	4	0	[811,811]	[1519.5,982,399,1345.5]	[708.5,982,399,534.5]	[0,0,0,0]	[1519.5,982,399,1345.5]	0.0	4846.0	4846.0	0	295.50	[]	0	3	0	0.112981	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(4, 12),(5, 10),(5, 12),(9, 0),(9, 1),(9, 10),(9, 12),(10, 5),(10, 9),(12, 4),(12, 5),(12, 9)]	completion_time	4846.0	3245.0	0.0	0.0	0.0	1601.0	2	4	3	0	[1793,1260,1793]	[1231.5,1117,896.5]	[0,0,0]	[561.5,143,896.5]	[1793,1260,1793]	4846.0	3	0	0.066404	[(0, 4),(0, 9),(1, 4),(1, 9),(4, 0),(4, 1),(4, 12),(5, 10),(5, 12),(9, 0),(9, 1),(9, 10),(9, 12),(10, 5),(10, 9),(12, 4),(12, 5),(12, 9)]	completion_time	4846.0	3245.0	0.0	0.0	0.0	1601.0	4	3	0	[1793,1260,1793]	[1231.5,1117,896.5]	[0,0,0]	[561.5,143,896.5]	[1793,1260,1793]	7238.0	0.000192	[1154,811,1583,1793,1897]	476453021134	1		1719780687	2024	6	30	22:51:27
