ins	tilim_cplex	instance_nodes	num_arcs_instance	globparam_howmuch_drone_is_faster	globparam_cmax	globparam_cmax_ratio	globparam_penalty_survop	globparam_service_time	shortcuts_allowed	truck_manhattan_distance_metric	num_damaged_arcs	list_of_dam_arcs	globparam_input_clustered_damage	globparam_input_customer_ratio	list_of_customers	customer_num	input_parking_nodes	list_of_parking_nodes	parking_nodes_num	optimistic_surv_reopt_ops	globparam_sichtfeld_setting	optimistic_initial_solution	full_info_obj	time_full_info	full_info_truck_arcs	full_info_solution_procedure	full_info_truck_travel_duration	full_info_drone_travel_duration	full_info_tandem_travel	full_info_drone_sortie_duration	full_info_truck_wait	full_info_drone_wait	full_info_ops_num	full_info_drone_truck_tandem_ops	survfirst_surveillance_sol	survfirst_obj	total_cost_surveillance_first	n_replan_surveillance_first	list_of_surveillance_customers	num_surv_customers	time_survfirst_surveillance	surv_truck_arcs	survfirst_solution_procedure	survfirst_truck_travel_duration	survfirst_drone_travel_duration	survfirst_tandem_travel	survfirst_drone_sortie_duration	survfirst_truck_wait	survfirst_drone_wait	survfirst_planned_truck_damages	survfirst_ops_num	survfirst_drone_truck_tandem_ops	survfirst_truck_times_vec	survfirst_drone_times_vec	survfirst_truck_wait_vec	survfirst_drone_wait_vec	survfirst_drone_times_comb_vec	survop_surveillance_sol	survop_obj	total_cost_survop	n_replan_survop_survphase	dyn_cmax	list_of_surveillance_survop_customers	num_survop_customers	n_replan_survop_reoptphase	n_replan_survop_reopt_last_operation	time_survop_surveillance	survop_truck_arcs	survop_solution_procedure	survop_truck_travel_duration	survop_drone_travel_duration	survop_tandem_travel	survop_drone_sortie_duration	survop_truck_wait	survop_drone_wait	survop_surv_planned_truck_damages	survop_deliv_planned_truck_damages	survop_ops_num	survop_drone_truck_tandem_ops	survop_truck_times_vec	survop_drone_times_vec	survop_truck_wait_vec	survop_drone_wait_vec	survop_drone_times_comb_vec	reopt_obj	n_replan_reopt	n_replan_last_op_last_delivery	time_reopt	reopt_truck_arcs	reopt_solution_procedure	reopt_truck_travel_duration	reopt_drone_travel_duration	reopt_tandem_travel	reopt_drone_sortie_duration	reopt_truck_wait	reopt_drone_wait	reopt_planned_truck_damages	reopt_ops_num	reopt_drone_truck_tandem_ops	reopt_truck_times_vec	reopt_drone_times_vec	reopt_truck_wait_vec	reopt_drone_wait_vec	reopt_drone_times_comb_vec	conservative_obj	time_conservative	drone_op_times	random_seeds	iteration	error_text	time_stamp	year	month	day	time
1721	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 2),(1, 4),(1, 12),(1, 15),(2, 1),(2, 8),(2, 13),(3, 6),(3, 12),(3, 14),(4, 1),(4, 10),(4, 11),(4, 13),(5, 15),(6, 3),(6, 9),(6, 14),(7, 8),(7, 9),(7, 15),(8, 2),(8, 7),(8, 10),(9, 6),(9, 7),(10, 4),(10, 8),(10, 15),(11, 4),(11, 13),(11, 14),(12, 1),(12, 3),(13, 2),(13, 4),(13, 11),(14, 3),(14, 6),(14, 11),(15, 1),(15, 5),(15, 7),(15, 10)]	0.000000	0.333000	[5, 8, 10, 11, 13,]	5	0.333000	[0, 5, 8, 10, 11, 13,]	6	3	NONE	998.0	1144.0	0.023753	[(0, 5),(0, 8),(0, 13),(5, 0),(8, 0),(10, 13),(13, 0),(13, 10)]	last_delivery	1007.0	797.500	0.0	137.0	137.0	209.500	3	0	1256.0	1144.0	2400.0	4	[2, 3, 4, 5, 8, 10, 11, 13, ]	8	0.136183	[(0, 5),(0, 8),(0, 13),(2, 11),(2, 13),(3, 4),(3, 8),(4, 3),(4, 11),(5, 0),(8, 0),(8, 3),(8, 10),(10, 8),(10, 13),(11, 2),(11, 4),(11, 13),(13, 0),(13, 2),(13, 10),(13, 11)]	last_delivery	1007.0	797.500	0.0	137.0	137.0	209.500	6	3	0	[497,510]	[401.5,396,137]	[0,0,137]	[95.5,114,0]	[497,510,137]	0.0	1591.0	1591.0	0	112.50	[]	0	2	1	0.055263	[(0, 5),(0, 8),(3, 4),(3, 8),(4, 3),(4, 11),(5, 0),(8, 0),(8, 3),(8, 10),(10, 8),(11, 4)]	last_delivery	1100.0	1033.0	0.0	370.0	491.0	188.0	3	4	4	0	[450,650]	[153,571,462,217]	[153,121,0,217]	[0,0,188,0]	[153,571,650,217]	1591.0	2	1	0.036708	[(0, 5),(0, 8),(3, 4),(3, 8),(4, 3),(4, 11),(5, 0),(8, 0),(8, 3),(8, 10),(10, 8),(11, 4)]	last_delivery	1100.0	1033.0	0.0	370.0	491.0	188.0	4	4	0	[450,650]	[153,571,462,217]	[153,121,0,217]	[0,0,188,0]	[153,571,650,217]	2266.0	0.000295	[153,450,724,497,442]	869831908365	1		1719780682	2024	6	30	22:51:22
1721	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 4),(1, 12),(1, 13),(1, 15),(2, 8),(2, 13),(2, 14),(3, 12),(3, 14),(4, 1),(4, 10),(4, 11),(4, 12),(4, 13),(5, 15),(6, 14),(7, 8),(7, 15),(8, 2),(8, 7),(8, 10),(10, 4),(10, 8),(10, 13),(10, 15),(11, 4),(11, 13),(11, 14),(12, 1),(12, 3),(12, 4),(13, 1),(13, 2),(13, 4),(13, 10),(13, 11),(14, 2),(14, 3),(14, 6),(14, 11),(15, 1),(15, 5),(15, 7),(15, 10)]	0.000000	0.333000	[5, 8, 10, 11, 13,]	5	0.333000	[0, 5, 8, 10, 11, 13,]	6	3	NONE	998.0	1213.0	0.029419	[(0, 5),(0, 8),(5, 0),(8, 0)]	last_delivery	756.0	996.0	0.0	217.0	457.0	0.0	3	0	1040.500	1213.0	2253.500	5	[2, 3, 4, 5, 8, 11, 13, ]	7	0.180459	[(0, 5),(0, 8),(0, 13),(2, 11),(2, 13),(3, 4),(3, 8),(4, 3),(4, 11),(5, 0),(8, 0),(8, 3),(8, 10),(10, 8),(10, 13),(11, 2),(11, 4),(11, 13),(13, 0),(13, 2),(13, 10),(13, 11)]	last_delivery	756.0	996.0	0.0	217.0	457.0	0.0	7	3	0	[306,450]	[497,499,217]	[191,49,217]	[0,0,0]	[497,499,217]	0.0	1591.0	1591.0	0	112.50	[]	0	2	1	0.066121	[(0, 5),(0, 8),(3, 4),(3, 8),(4, 3),(4, 11),(5, 0),(8, 0),(8, 3),(8, 10),(10, 8),(11, 4)]	last_delivery	1100.0	1033.0	0.0	370.0	491.0	188.0	3	4	4	0	[450,650]	[153,571,462,217]	[153,121,0,217]	[0,0,188,0]	[153,571,650,217]	1591.0	2	1	0.038268	[(0, 5),(0, 8),(3, 4),(3, 8),(4, 3),(4, 11),(5, 0),(8, 0),(8, 3),(8, 10),(10, 8),(11, 4)]	last_delivery	1100.0	1033.0	0.0	370.0	491.0	188.0	4	4	0	[450,650]	[153,571,462,217]	[153,121,0,217]	[0,0,188,0]	[153,571,650,217]	2266.0	0.000252	[153,450,724,497,442]	566705749651	1		1719780683	2024	6	30	22:51:23
1721	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 2),(1, 12),(2, 1),(2, 8),(2, 9),(2, 14),(3, 4),(3, 8),(3, 14),(4, 3),(4, 10),(4, 12),(4, 13),(5, 15),(6, 9),(6, 14),(7, 8),(7, 9),(7, 13),(8, 2),(8, 3),(8, 7),(8, 10),(9, 2),(9, 6),(9, 7),(10, 4),(10, 8),(10, 13),(10, 15),(11, 13),(11, 14),(12, 1),(12, 4),(13, 4),(13, 7),(13, 10),(13, 11),(14, 2),(14, 3),(14, 6),(14, 11),(15, 5),(15, 10)]	0.000000	0.333000	[5, 8, 10, 11, 13,]	5	0.333000	[0, 5, 8, 10, 11, 13,]	6	3	NONE	998.0	1094.500	0.043881	[(0, 5),(0, 8),(0, 13),(2, 11),(2, 13),(5, 0),(8, 0),(11, 2),(13, 0),(13, 2)]	last_delivery	891.0	802.500	0.0	153.0	203.500	139.0	3	0	887.500	1094.500	1982.0	2	[2, 5, 8, 11, 13, ]	5	0.139699	[(0, 5),(0, 8),(0, 13),(2, 11),(2, 13),(5, 0),(8, 0),(8, 10),(10, 8),(11, 2),(11, 13),(13, 0),(13, 2),(13, 11)]	last_delivery	891.0	802.500	0.0	153.0	203.500	139.0	4	3	0	[497,394]	[153,547.5,255]	[153,50.5,0]	[0,0,139]	[153,547.5,394]	0.0	1215.0	1215.0	0	112.50	[]	0	1	0	0.074247	[(0, 5),(0, 8),(5, 0),(8, 0),(8, 10),(10, 8)]	last_delivery	450.0	571.0	0.0	644.0	765.0	0.0	3	3	4	0	[450]	[153,571,274,217]	[153,121,274,217]	[0,0,0,0]	[153,571,274,217]	1215.0	1	0	0.028968	[(0, 5),(0, 8),(5, 0),(8, 0),(8, 10),(10, 8)]	last_delivery	450.0	571.0	0.0	644.0	765.0	0.0	3	4	0	[450]	[153,571,274,217]	[153,121,274,217]	[0,0,0,0]	[153,571,274,217]	2266.0	0.000162	[153,450,724,497,442]	234666524831	1		1719780683	2024	6	30	22:51:23
1721	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 2),(1, 4),(1, 13),(1, 15),(2, 1),(2, 8),(2, 11),(3, 4),(3, 8),(3, 12),(4, 1),(4, 3),(4, 10),(4, 11),(5, 15),(6, 9),(6, 14),(7, 8),(7, 9),(7, 13),(7, 15),(8, 2),(8, 3),(8, 7),(9, 6),(9, 7),(10, 4),(10, 13),(10, 15),(11, 2),(11, 4),(11, 13),(11, 14),(12, 3),(13, 1),(13, 7),(13, 10),(13, 11),(14, 6),(14, 11),(15, 1),(15, 5),(15, 7),(15, 10)]	0.000000	0.333000	[5, 8, 10, 11, 13,]	5	0.333000	[0, 5, 8, 10, 11, 13,]	6	3	NONE	998.0	998.0	0.027389	[(0, 8),(8, 0),(8, 10),(10, 8)]	last_delivery	724.0	788.0	0.0	153.0	274.0	57.0	3	0	724.0	998.0	1722.0	0	[8, 10, ]	2	0.027056	[(0, 8),(8, 0),(8, 10),(10, 8)]	last_delivery	724.0	788.0	0.0	153.0	274.0	57.0	0	3	0	[450,274]	[153,571,217]	[153,121,0]	[0,0,57]	[153,571,274]	0.0	998.0	998.0	0	112.50	[]	0	0	0	0.055843	[(0, 8),(8, 0),(8, 10),(10, 8)]	last_delivery	724.0	788.0	0.0	153.0	274.0	57.0	0	0	3	0	[450,274]	[153,571,217]	[153,121,0]	[0,0,57]	[153,571,274]	998.0	0	0	0.026302	[(0, 8),(8, 0),(8, 10),(10, 8)]	last_delivery	724.0	788.0	0.0	153.0	274.0	57.0	0	3	0	[450,274]	[153,571,217]	[153,121,0]	[0,0,57]	[153,571,274]	2266.0	0.000176	[153,450,724,497,442]	660621009568	1		1719780684	2024	6	30	22:51:24
1721	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 2),(1, 4),(1, 12),(1, 13),(1, 15),(2, 1),(2, 9),(2, 13),(2, 14),(3, 8),(3, 12),(3, 14),(4, 1),(4, 10),(4, 12),(4, 13),(5, 15),(6, 9),(6, 14),(7, 8),(7, 13),(8, 3),(8, 7),(9, 2),(9, 6),(10, 4),(10, 13),(11, 13),(11, 14),(12, 1),(12, 3),(12, 4),(13, 1),(13, 2),(13, 4),(13, 7),(13, 10),(13, 11),(14, 2),(14, 3),(14, 6),(14, 11),(15, 1),(15, 5)]	0.000000	0.333000	[5, 8, 10, 11, 13,]	5	0.333000	[0, 5, 8, 10, 11, 13,]	6	3	NONE	998.0	998.0	0.024348	[(0, 8),(8, 0),(8, 10),(10, 8)]	last_delivery	724.0	788.0	0.0	153.0	274.0	57.0	3	0	724.0	998.0	1722.0	0	[8, 10, ]	2	0.030474	[(0, 8),(8, 0),(8, 10),(10, 8)]	last_delivery	724.0	788.0	0.0	153.0	274.0	57.0	0	3	0	[450,274]	[153,571,217]	[153,121,0]	[0,0,57]	[153,571,274]	0.0	998.0	998.0	0	112.50	[]	0	0	0	0.069947	[(0, 8),(8, 0),(8, 10),(10, 8)]	last_delivery	724.0	788.0	0.0	153.0	274.0	57.0	0	0	3	0	[450,274]	[153,571,217]	[153,121,0]	[0,0,57]	[153,571,274]	998.0	0	0	0.023553	[(0, 8),(8, 0),(8, 10),(10, 8)]	last_delivery	724.0	788.0	0.0	153.0	274.0	57.0	0	3	0	[450,274]	[153,571,217]	[153,121,0]	[0,0,57]	[153,571,274]	2266.0	0.000164	[153,450,724,497,442]	820523718564	1		1719780684	2024	6	30	22:51:24
1721	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 12),(1, 13),(2, 9),(2, 11),(2, 13),(3, 6),(3, 12),(3, 14),(4, 10),(4, 11),(4, 13),(5, 15),(6, 3),(6, 9),(6, 14),(7, 8),(7, 9),(7, 15),(8, 7),(8, 10),(9, 2),(9, 6),(9, 7),(10, 4),(10, 8),(10, 13),(10, 15),(11, 2),(11, 4),(11, 13),(11, 14),(12, 1),(12, 3),(13, 1),(13, 2),(13, 4),(13, 10),(13, 11),(14, 3),(14, 6),(14, 11),(15, 5),(15, 7),(15, 10)]	0.000000	0.333000	[5, 8, 10, 11, 13,]	5	0.333000	[0, 5, 8, 10, 11, 13,]	6	3	NONE	998.0	1213.0	0.039267	[(0, 5),(0, 8),(5, 0),(8, 0)]	last_delivery	756.0	996.0	0.0	217.0	457.0	0.0	3	0	1156.500	1213.0	2369.500	4	[3, 4, 5, 8, 10, 11, ]	6	0.149083	[(0, 5),(0, 8),(0, 13),(3, 4),(3, 8),(4, 3),(4, 11),(5, 0),(8, 0),(8, 3),(8, 10),(10, 8),(10, 13),(11, 4),(11, 13),(13, 0),(13, 10),(13, 11)]	last_delivery	756.0	996.0	0.0	217.0	457.0	0.0	6	3	0	[306,450]	[497,499,217]	[191,49,217]	[0,0,0]	[497,499,217]	0.0	1591.0	1591.0	0	112.50	[]	0	2	1	0.073700	[(0, 5),(0, 8),(3, 4),(3, 8),(4, 3),(4, 11),(5, 0),(8, 0),(8, 3),(8, 10),(10, 8),(11, 4)]	last_delivery	1100.0	1033.0	0.0	370.0	491.0	188.0	3	4	4	0	[450,650]	[153,571,462,217]	[153,121,0,217]	[0,0,188,0]	[153,571,650,217]	1591.0	2	1	0.029745	[(0, 5),(0, 8),(3, 4),(3, 8),(4, 3),(4, 11),(5, 0),(8, 0),(8, 3),(8, 10),(10, 8),(11, 4)]	last_delivery	1100.0	1033.0	0.0	370.0	491.0	188.0	4	4	0	[450,650]	[153,571,462,217]	[153,121,0,217]	[0,0,188,0]	[153,571,650,217]	2266.0	0.000172	[153,450,724,497,442]	324207875122	1		1719780685	2024	6	30	22:51:25
1721	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 4),(1, 12),(1, 13),(2, 9),(2, 14),(3, 6),(3, 8),(3, 12),(3, 14),(4, 1),(4, 10),(4, 11),(4, 12),(4, 13),(5, 15),(6, 3),(6, 9),(6, 14),(7, 8),(7, 9),(7, 15),(8, 3),(8, 7),(8, 10),(9, 2),(9, 6),(9, 7),(10, 4),(10, 8),(10, 13),(11, 4),(11, 13),(12, 1),(12, 3),(12, 4),(13, 1),(13, 4),(13, 10),(13, 11),(14, 2),(14, 3),(14, 6),(15, 5),(15, 7)]	0.000000	0.333000	[5, 8, 10, 11, 13,]	5	0.333000	[0, 5, 8, 10, 11, 13,]	6	3	NONE	998.0	1094.500	0.023884	[(0, 5),(0, 8),(0, 13),(2, 11),(2, 13),(5, 0),(8, 0),(11, 2),(13, 0),(13, 2)]	last_delivery	891.0	802.500	0.0	153.0	203.500	139.0	3	0	887.500	1094.500	1982.0	2	[2, 5, 8, 11, 13, ]	5	0.097580	[(0, 5),(0, 8),(0, 13),(2, 11),(2, 13),(5, 0),(8, 0),(8, 10),(10, 8),(11, 2),(11, 13),(13, 0),(13, 2),(13, 11)]	last_delivery	891.0	802.500	0.0	153.0	203.500	139.0	4	3	0	[497,394]	[153,547.5,255]	[153,50.5,0]	[0,0,139]	[153,547.5,394]	0.0	1215.0	1215.0	0	112.50	[]	0	1	0	0.054906	[(0, 5),(0, 8),(5, 0),(8, 0),(8, 10),(10, 8)]	last_delivery	450.0	571.0	0.0	644.0	765.0	0.0	3	3	4	0	[450]	[153,571,274,217]	[153,121,274,217]	[0,0,0,0]	[153,571,274,217]	1215.0	1	0	0.026672	[(0, 5),(0, 8),(5, 0),(8, 0),(8, 10),(10, 8)]	last_delivery	450.0	571.0	0.0	644.0	765.0	0.0	3	4	0	[450]	[153,571,274,217]	[153,121,274,217]	[0,0,0,0]	[153,571,274,217]	2266.0	0.000156	[153,450,724,497,442]	213294088642	1		1719780685	2024	6	30	22:51:25
1721	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 2),(1, 13),(1, 15),(2, 1),(2, 8),(2, 9),(2, 11),(2, 14),(3, 4),(3, 8),(3, 12),(3, 14),(4, 3),(4, 10),(4, 12),(4, 13),(6, 9),(6, 14),(7, 13),(7, 15),(8, 2),(8, 3),(8, 10),(9, 2),(9, 6),(10, 4),(10, 8),(10, 13),(11, 2),(11, 13),(11, 14),(12, 3),(12, 4),(13, 1),(13, 4),(13, 7),(13, 10),(13, 11),(14, 2),(14, 3),(14, 6),(14, 11),(15, 1),(15, 7)]	0.000000	0.333000	[5, 8, 10, 11, 13,]	5	0.333000	[0, 5, 8, 10, 11, 13,]	6	3	NONE	998.0	1213.0	0.040110	[(0, 5),(0, 8),(5, 0),(8, 0)]	last_delivery	756.0	996.0	0.0	217.0	457.0	0.0	3	0	1156.500	1213.0	2369.500	3	[5, 8, 10, 11, ]	4	0.163663	[(0, 5),(0, 8),(0, 13),(5, 0),(8, 0),(8, 10),(10, 8),(10, 13),(11, 13),(13, 0),(13, 10),(13, 11)]	last_delivery	756.0	996.0	0.0	217.0	457.0	0.0	5	3	0	[306,450]	[497,499,217]	[191,49,217]	[0,0,0]	[497,499,217]	0.0	1215.0	1215.0	0	112.50	[]	0	1	0	0.093475	[(0, 5),(0, 8),(5, 0),(8, 0),(8, 10),(10, 8)]	last_delivery	450.0	571.0	0.0	644.0	765.0	0.0	3	3	4	0	[450]	[153,571,274,217]	[153,121,274,217]	[0,0,0,0]	[153,571,274,217]	1215.0	1	0	0.048578	[(0, 5),(0, 8),(5, 0),(8, 0),(8, 10),(10, 8)]	last_delivery	450.0	571.0	0.0	644.0	765.0	0.0	3	4	0	[450]	[153,571,274,217]	[153,121,274,217]	[0,0,0,0]	[153,571,274,217]	2266.0	0.000260	[153,450,724,497,442]	266377643719	1		1719780686	2024	6	30	22:51:26
1721	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 2),(1, 4),(1, 12),(1, 13),(2, 1),(2, 8),(2, 14),(3, 4),(3, 12),(3, 14),(4, 1),(4, 3),(4, 10),(4, 11),(4, 13),(5, 15),(6, 9),(7, 8),(7, 13),(7, 15),(8, 2),(8, 7),(8, 10),(9, 6),(10, 4),(10, 8),(10, 13),(10, 15),(11, 4),(11, 13),(11, 14),(12, 1),(12, 3),(13, 1),(13, 4),(13, 7),(13, 10),(13, 11),(14, 2),(14, 3),(14, 11),(15, 5),(15, 7),(15, 10)]	0.000000	0.333000	[5, 8, 10, 11, 13,]	5	0.333000	[0, 5, 8, 10, 11, 13,]	6	3	NONE	998.0	1094.500	0.026117	[(0, 5),(0, 8),(0, 13),(2, 11),(2, 13),(5, 0),(8, 0),(11, 2),(13, 0),(13, 2)]	last_delivery	891.0	802.500	0.0	153.0	203.500	139.0	3	0	887.500	1094.500	1982.0	3	[2, 3, 5, 8, 11, 13, ]	6	0.134971	[(0, 5),(0, 8),(0, 13),(2, 11),(2, 13),(3, 4),(3, 8),(4, 3),(4, 11),(5, 0),(8, 0),(8, 3),(8, 10),(10, 8),(11, 2),(11, 4),(11, 13),(13, 0),(13, 2),(13, 11)]	last_delivery	891.0	802.500	0.0	153.0	203.500	139.0	6	3	0	[497,394]	[153,547.5,255]	[153,50.5,0]	[0,0,139]	[153,547.5,394]	0.0	1429.0	1429.0	0	112.50	[]	0	2	1	0.054559	[(0, 5),(0, 8),(3, 4),(3, 8),(4, 3),(4, 11),(5, 0),(8, 0),(8, 3),(8, 10),(10, 8),(11, 4)]	last_delivery	938.0	952.0	0.0	370.0	491.0	107.0	3	5	4	0	[450,488]	[153,571,381,217]	[153,121,0,217]	[0,0,107,0]	[153,571,488,217]	1429.0	2	1	0.030346	[(0, 5),(0, 8),(3, 4),(3, 8),(4, 3),(4, 11),(5, 0),(8, 0),(8, 3),(8, 10),(10, 8),(11, 4)]	last_delivery	938.0	952.0	0.0	370.0	491.0	107.0	5	4	0	[450,488]	[153,571,381,217]	[153,121,0,217]	[0,0,107,0]	[153,571,488,217]	2266.0	0.000189	[153,450,724,497,442]	124861761996	1		1719780686	2024	6	30	22:51:26
1721	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 2),(1, 4),(1, 12),(1, 13),(1, 15),(2, 1),(2, 8),(2, 9),(2, 11),(2, 14),(3, 14),(4, 1),(4, 10),(4, 13),(5, 15),(6, 9),(6, 14),(7, 8),(7, 9),(7, 13),(8, 2),(8, 7),(8, 10),(9, 2),(9, 6),(9, 7),(10, 4),(10, 8),(10, 13),(10, 15),(11, 2),(11, 13),(12, 1),(13, 1),(13, 4),(13, 7),(13, 10),(13, 11),(14, 2),(14, 3),(14, 6),(15, 1),(15, 5),(15, 10)]	0.000000	0.333000	[5, 8, 10, 11, 13,]	5	0.333000	[0, 5, 8, 10, 11, 13,]	6	3	NONE	998.0	1080.500	0.031828	[(0, 5),(0, 8),(3, 4),(3, 8),(4, 3),(4, 11),(5, 0),(8, 0),(8, 3),(11, 4)]	last_delivery	884.0	714.500	0.0	196.500	196.500	169.500	3	0	884.0	1080.500	1964.500	1	[3, 4, 5, 8, 11, ]	5	0.065581	[(0, 5),(0, 8),(3, 4),(3, 8),(4, 3),(4, 11),(5, 0),(8, 0),(8, 3),(8, 10),(10, 8),(11, 4)]	last_delivery	884.0	714.500	0.0	196.500	196.500	169.500	3	3	0	[450,434]	[378,336.5,196.5]	[0,0,196.5]	[72,97.5,0]	[450,434,196.5]	0.0	1158.0	1158.0	0	112.50	[]	0	1	0	0.054625	[(0, 5),(0, 8),(3, 4),(3, 8),(4, 3),(4, 11),(5, 0),(8, 0),(8, 3),(8, 10),(10, 8),(11, 4)]	last_delivery	884.0	708.0	0.0	153.0	274.0	297.0	3	3	3	0	[450,434]	[153,571,137]	[153,121,0]	[0,0,297]	[153,571,434]	1158.0	1	0	0.025412	[(0, 5),(0, 8),(3, 4),(3, 8),(4, 3),(4, 11),(5, 0),(8, 0),(8, 3),(8, 10),(10, 8),(11, 4)]	last_delivery	884.0	708.0	0.0	153.0	274.0	297.0	3	3	0	[450,434]	[153,571,137]	[153,121,0]	[0,0,297]	[153,571,434]	2266.0	0.000175	[153,450,724,497,442]	698726204877	1		1719780686	2024	6	30	22:51:26
