ins	tilim_cplex	instance_nodes	num_arcs_instance	globparam_howmuch_drone_is_faster	globparam_cmax	globparam_cmax_ratio	globparam_penalty_survop	globparam_service_time	shortcuts_allowed	truck_manhattan_distance_metric	num_damaged_arcs	list_of_dam_arcs	globparam_input_clustered_damage	globparam_input_customer_ratio	list_of_customers	customer_num	input_parking_nodes	list_of_parking_nodes	parking_nodes_num	optimistic_surv_reopt_ops	globparam_sichtfeld_setting	optimistic_initial_solution	full_info_obj	time_full_info	full_info_truck_arcs	full_info_solution_procedure	full_info_truck_travel_duration	full_info_drone_travel_duration	full_info_tandem_travel	full_info_drone_sortie_duration	full_info_truck_wait	full_info_drone_wait	full_info_ops_num	full_info_drone_truck_tandem_ops	survfirst_surveillance_sol	survfirst_obj	total_cost_surveillance_first	n_replan_surveillance_first	list_of_surveillance_customers	num_surv_customers	time_survfirst_surveillance	surv_truck_arcs	survfirst_solution_procedure	survfirst_truck_travel_duration	survfirst_drone_travel_duration	survfirst_tandem_travel	survfirst_drone_sortie_duration	survfirst_truck_wait	survfirst_drone_wait	survfirst_planned_truck_damages	survfirst_ops_num	survfirst_drone_truck_tandem_ops	survfirst_truck_times_vec	survfirst_drone_times_vec	survfirst_truck_wait_vec	survfirst_drone_wait_vec	survfirst_drone_times_comb_vec	survop_surveillance_sol	survop_obj	total_cost_survop	n_replan_survop_survphase	dyn_cmax	list_of_surveillance_survop_customers	num_survop_customers	n_replan_survop_reoptphase	n_replan_survop_reopt_last_operation	time_survop_surveillance	survop_truck_arcs	survop_solution_procedure	survop_truck_travel_duration	survop_drone_travel_duration	survop_tandem_travel	survop_drone_sortie_duration	survop_truck_wait	survop_drone_wait	survop_surv_planned_truck_damages	survop_deliv_planned_truck_damages	survop_ops_num	survop_drone_truck_tandem_ops	survop_truck_times_vec	survop_drone_times_vec	survop_truck_wait_vec	survop_drone_wait_vec	survop_drone_times_comb_vec	reopt_obj	n_replan_reopt	n_replan_last_op_last_delivery	time_reopt	reopt_truck_arcs	reopt_solution_procedure	reopt_truck_travel_duration	reopt_drone_travel_duration	reopt_tandem_travel	reopt_drone_sortie_duration	reopt_truck_wait	reopt_drone_wait	reopt_planned_truck_damages	reopt_ops_num	reopt_drone_truck_tandem_ops	reopt_truck_times_vec	reopt_drone_times_vec	reopt_truck_wait_vec	reopt_drone_wait_vec	reopt_drone_times_comb_vec	conservative_obj	time_conservative	drone_op_times	random_seeds	iteration	error_text	time_stamp	year	month	day	time
1711	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 4),(1, 15),(2, 8),(2, 14),(3, 4),(3, 5),(3, 10),(3, 15),(4, 1),(4, 3),(4, 6),(4, 8),(4, 9),(4, 13),(4, 15),(5, 3),(6, 4),(6, 9),(6, 10),(7, 12),(8, 2),(8, 4),(8, 10),(8, 11),(9, 4),(9, 6),(10, 3),(10, 6),(10, 8),(10, 12),(10, 14),(11, 8),(11, 12),(12, 7),(12, 10),(12, 11),(12, 13),(13, 4),(13, 12),(14, 2),(14, 10),(15, 1),(15, 3),(15, 4)]	0.000000	0.333000	[3, 6, 7, 12, 14,]	5	0.333000	[0, 3, 6, 7, 12, 14,]	6	2	NONE	2121.0	2576.500	0.025084	[(0, 3),(3, 0),(3, 6),(6, 3)]	last_delivery	1762.0	1959.0	0.0	537.0	814.500	80.500	3	0	1458.500	2576.500	4035.0	1	[3, 6, 10, ]	3	0.059970	[(0, 3),(0, 10),(3, 0),(3, 6),(6, 3),(7, 12),(10, 0),(10, 12),(10, 14),(12, 7),(12, 10),(14, 10)]	last_delivery	1762.0	1959.0	0.0	537.0	814.500	80.500	8	3	0	[1051,711]	[537,970.5,988.5]	[537,0,277.5]	[0,80.5,0]	[537,1051,988.5]	0.0	3554.500	3554.500	0	207.50	[]	0	2	0	0.142742	[(0, 2),(0, 7),(0, 10),(2, 0),(2, 14),(7, 0),(7, 12),(10, 0),(10, 12),(10, 14),(12, 7),(12, 10),(14, 2),(14, 10)]	last_delivery	2624.0	2960.500	0.0	577.500	930.500	16.500	8	11	4	0	[772,926,926]	[1051,1000,909.5,577.5]	[279,74,0,577.5]	[0,0,16.5,0]	[1051,1000,926,577.5]	3554.500	2	0	0.102562	[(0, 2),(0, 7),(0, 10),(2, 0),(2, 14),(7, 0),(7, 12),(10, 0),(10, 12),(10, 14),(12, 7),(12, 10),(14, 2),(14, 10)]	last_delivery	2624.0	2960.500	0.0	577.500	930.500	16.500	11	4	0	[772,926,926]	[1051,1000,909.5,577.5]	[279,74,0,577.5]	[0,0,16.5,0]	[1051,1000,926,577.5]	3921.500	0.000200	[1051,926,830,537,577.5]	633440215682	1		1719780682	2024	6	30	22:51:22
1711	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 4),(1, 5),(1, 15),(2, 5),(2, 9),(2, 13),(3, 4),(3, 5),(3, 6),(3, 10),(3, 12),(3, 15),(4, 1),(4, 3),(4, 8),(4, 9),(4, 13),(4, 15),(5, 1),(5, 2),(5, 3),(5, 9),(6, 3),(6, 9),(6, 10),(7, 12),(8, 4),(8, 11),(9, 2),(9, 4),(9, 5),(9, 6),(10, 3),(10, 6),(11, 8),(11, 12),(12, 3),(12, 7),(12, 11),(13, 2),(13, 4),(15, 1),(15, 3),(15, 4)]	0.000000	0.333000	[3, 6, 7, 12, 14,]	5	0.333000	[0, 3, 6, 7, 12, 14,]	6	2	NONE	2121.0	2460.500	0.041781	[(0, 10),(10, 0),(10, 12),(10, 14),(12, 10),(14, 10)]	last_delivery	1425.0	2000.500	0.0	460.0	1035.500	0.0	3	0	981.0	2460.500	3441.500	1	[10, 12, 14, ]	3	0.059887	[(0, 10),(7, 12),(10, 0),(10, 12),(10, 14),(12, 7),(12, 10),(14, 10)]	last_delivery	1425.0	2000.500	0.0	460.0	1035.500	0.0	1	3	0	[830,595]	[957.5,1043,460]	[127.5,448,460]	[0,0,0]	[957.5,1043,460]	0.0	2667.0	2667.0	0	207.50	[]	0	1	0	0.064088	[(0, 10),(7, 12),(10, 0),(10, 12),(10, 14),(12, 7),(12, 10),(14, 10)]	last_delivery	1962.0	2038.500	0.0	577.500	705.0	51.0	1	1	3	0	[1132,830]	[1081,957.5,577.5]	[0,127.5,577.5]	[51,0,0]	[1132,957.5,577.5]	2667.0	1	0	0.038131	[(0, 10),(7, 12),(10, 0),(10, 12),(10, 14),(12, 7),(12, 10),(14, 10)]	last_delivery	1962.0	2038.500	0.0	577.500	705.0	51.0	1	3	0	[1132,830]	[1081,957.5,577.5]	[0,127.5,577.5]	[51,0,0]	[1132,957.5,577.5]	3921.500	0.000173	[1051,926,830,537,577.5]	391152648327	1		1719780683	2024	6	30	22:51:23
1711	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 5),(1, 15),(2, 8),(2, 9),(2, 13),(3, 4),(3, 5),(3, 6),(3, 10),(3, 12),(3, 15),(4, 3),(4, 6),(4, 8),(4, 9),(4, 15),(5, 1),(5, 3),(6, 3),(6, 4),(6, 9),(6, 10),(7, 12),(8, 2),(8, 4),(8, 10),(8, 11),(9, 2),(9, 4),(9, 6),(10, 3),(10, 6),(10, 8),(10, 12),(11, 8),(11, 12),(12, 3),(12, 7),(12, 10),(12, 11),(13, 2),(15, 1),(15, 3),(15, 4)]	0.000000	0.333000	[3, 6, 7, 12, 14,]	5	0.333000	[0, 3, 6, 7, 12, 14,]	6	2	NONE	2121.0	2480.500	0.043500	[(0, 3),(0, 10),(3, 0),(10, 0),(10, 14),(14, 10)]	last_delivery	2125.0	1896.500	0.0	355.500	355.500	228.500	3	0	1281.500	2480.500	3762.0	1	[3, 10, 14, ]	3	0.097765	[(0, 3),(0, 10),(3, 0),(7, 12),(10, 0),(10, 12),(10, 14),(12, 7),(12, 10),(14, 10)]	last_delivery	2125.0	1896.500	0.0	355.500	355.500	228.500	4	3	0	[1074,1051]	[926,970.5,355.5]	[0,0,355.5]	[148,80.5,0]	[1074,1051,355.5]	0.0	2651.500	2651.500	0	207.50	[]	0	1	0	0.147285	[(0, 7),(0, 10),(7, 0),(7, 12),(10, 0),(10, 12),(10, 14),(12, 7),(12, 10),(14, 10)]	last_delivery	2000.0	2303.0	0.0	0.0	651.500	348.500	4	4	3	0	[537,537,926]	[1013,712.5,577.5]	[476,175.5,0]	[0,0,348.5]	[1013,712.5,926]	2651.500	1	0	0.076931	[(0, 7),(0, 10),(7, 0),(7, 12),(10, 0),(10, 12),(10, 14),(12, 7),(12, 10),(14, 10)]	last_delivery	2000.0	2303.0	0.0	0.0	651.500	348.500	4	3	0	[537,537,926]	[1013,712.5,577.5]	[476,175.5,0]	[0,0,348.5]	[1013,712.5,926]	3921.500	0.000170	[1051,926,830,537,577.5]	510082625928	1		1719780684	2024	6	30	22:51:24
1711	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 4),(1, 15),(2, 5),(2, 8),(2, 9),(2, 13),(2, 14),(3, 4),(3, 6),(3, 10),(3, 12),(3, 15),(4, 1),(4, 3),(4, 8),(4, 13),(4, 15),(5, 2),(6, 3),(6, 9),(6, 10),(7, 12),(8, 2),(8, 4),(8, 10),(8, 11),(9, 2),(9, 6),(10, 3),(10, 6),(10, 8),(10, 12),(10, 14),(11, 8),(12, 3),(12, 7),(12, 10),(13, 2),(13, 4),(14, 2),(14, 10),(15, 1),(15, 3),(15, 4)]	0.000000	0.333000	[3, 6, 7, 12, 14,]	5	0.333000	[0, 3, 6, 7, 12, 14,]	6	2	NONE	2121.0	2869.500	0.036059	[(0, 3),(3, 0)]	last_delivery	1051.0	970.500	0.0	1818.500	1818.500	80.500	4	0	1689.0	2869.500	4558.500	4	[3, 6, 10, 14, ]	4	0.138847	[(0, 2),(0, 3),(0, 7),(0, 10),(2, 0),(2, 14),(3, 0),(3, 6),(3, 12),(6, 3),(7, 0),(7, 12),(10, 0),(10, 12),(10, 14),(12, 3),(12, 7),(12, 10),(14, 2),(14, 10)]	last_delivery	1051.0	970.500	0.0	1818.500	1818.500	80.500	12	4	0	[1051]	[537,926,970.5,355.5]	[537,926,0,355.5]	[0,0,80.5,0]	[537,926,1051,355.5]	0.0	3554.500	3554.500	0	207.50	[]	0	2	0	0.089903	[(0, 2),(0, 7),(0, 10),(2, 0),(2, 14),(7, 0),(7, 12),(10, 0),(10, 12),(10, 14),(12, 7),(12, 10),(14, 2),(14, 10)]	last_delivery	2624.0	2960.500	0.0	577.500	930.500	16.500	8	11	4	0	[772,926,926]	[1051,1000,909.5,577.5]	[279,74,0,577.5]	[0,0,16.5,0]	[1051,1000,926,577.5]	3554.500	2	0	0.064429	[(0, 2),(0, 7),(0, 10),(2, 0),(2, 14),(7, 0),(7, 12),(10, 0),(10, 12),(10, 14),(12, 7),(12, 10),(14, 2),(14, 10)]	last_delivery	2624.0	2960.500	0.0	577.500	930.500	16.500	11	4	0	[772,926,926]	[1051,1000,909.5,577.5]	[279,74,0,577.5]	[0,0,16.5,0]	[1051,1000,926,577.5]	3921.500	0.000269	[1051,926,830,537,577.5]	630983766287	1		1719780684	2024	6	30	22:51:24
1711	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 4),(1, 5),(2, 5),(2, 8),(2, 9),(2, 13),(2, 14),(3, 4),(3, 5),(3, 12),(3, 15),(4, 1),(4, 3),(4, 6),(4, 8),(4, 9),(5, 1),(5, 2),(5, 3),(5, 9),(6, 4),(6, 9),(6, 10),(7, 12),(8, 2),(8, 4),(8, 10),(8, 11),(9, 2),(9, 4),(9, 5),(9, 6),(10, 6),(10, 8),(10, 12),(11, 8),(12, 3),(12, 7),(12, 10),(12, 13),(13, 2),(13, 12),(14, 2),(15, 3)]	0.000000	0.333000	[3, 6, 7, 12, 14,]	5	0.333000	[0, 3, 6, 7, 12, 14,]	6	2	NONE	2121.0	2223.0	0.028362	[(0, 3),(0, 10),(3, 0),(3, 6),(3, 10),(6, 3),(10, 0),(10, 3),(10, 14),(14, 10)]	last_delivery	2223.0	2007.0	0.0	0.0	0.0	216.0	2	0	1609.500	2223.0	3832.500	1	[3, 6, 10, 14, ]	4	0.057401	[(0, 3),(0, 10),(3, 0),(3, 6),(3, 10),(6, 3),(7, 12),(10, 0),(10, 3),(10, 12),(10, 14),(12, 7),(12, 10),(14, 10)]	last_delivery	2223.0	2007.0	0.0	0.0	0.0	216.0	4	2	0	[1512,711]	[1451.5,555.5]	[0,0]	[60.5,155.5]	[1512,711]	0.0	2651.500	2651.500	0	207.50	[]	0	2	0	0.164504	[(0, 3),(0, 7),(0, 10),(3, 0),(3, 10),(3, 12),(7, 0),(7, 12),(10, 0),(10, 3),(10, 12),(10, 14),(12, 3),(12, 7),(12, 10),(14, 10)]	last_delivery	2000.0	2303.0	0.0	0.0	651.500	348.500	4	5	3	0	[537,537,926]	[1013,712.5,577.5]	[476,175.5,0]	[0,0,348.5]	[1013,712.5,926]	2625.0	2	0	0.141963	[(0, 3),(0, 10),(3, 0),(3, 6),(3, 10),(3, 12),(6, 3),(7, 12),(10, 0),(10, 3),(10, 12),(10, 14),(12, 3),(12, 7),(12, 10),(14, 10)]	last_delivery	2223.0	2625.0	0.0	0.0	402.0	0.0	5	2	0	[1512,711]	[1636.5,988.5]	[124.5,277.5]	[0,0]	[1636.5,988.5]	3921.500	0.000294	[1051,926,830,537,577.5]	111567161748	1		1719780685	2024	6	30	22:51:25
1711	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 15),(2, 5),(2, 8),(2, 9),(2, 13),(2, 14),(3, 4),(3, 6),(3, 10),(3, 12),(3, 15),(4, 3),(4, 6),(4, 13),(4, 15),(5, 2),(6, 3),(6, 4),(6, 9),(6, 10),(7, 12),(8, 2),(8, 10),(8, 11),(9, 2),(9, 6),(10, 3),(10, 6),(10, 8),(10, 12),(10, 14),(11, 8),(11, 12),(12, 3),(12, 7),(12, 10),(12, 11),(13, 2),(13, 4),(14, 2),(14, 10),(15, 1),(15, 3),(15, 4)]	0.000000	0.333000	[3, 6, 7, 12, 14,]	5	0.333000	[0, 3, 6, 7, 12, 14,]	6	2	NONE	2121.0	2869.500	0.031749	[(0, 3),(3, 0)]	last_delivery	1051.0	970.500	0.0	1818.500	1818.500	80.500	4	0	1689.0	2869.500	4558.500	4	[3, 6, 10, 14, ]	4	0.168657	[(0, 2),(0, 3),(0, 7),(0, 10),(2, 0),(2, 14),(3, 0),(3, 6),(3, 12),(6, 3),(7, 0),(7, 12),(10, 0),(10, 12),(10, 14),(12, 3),(12, 7),(12, 10),(14, 2),(14, 10)]	last_delivery	1051.0	970.500	0.0	1818.500	1818.500	80.500	12	4	0	[1051]	[537,926,970.5,355.5]	[537,926,0,355.5]	[0,0,80.5,0]	[537,926,1051,355.5]	0.0	3554.500	3554.500	0	207.50	[]	0	2	0	0.104082	[(0, 2),(0, 7),(0, 10),(2, 0),(2, 14),(7, 0),(7, 12),(10, 0),(10, 12),(10, 14),(12, 7),(12, 10),(14, 2),(14, 10)]	last_delivery	2624.0	2960.500	0.0	577.500	930.500	16.500	8	11	4	0	[772,926,926]	[1051,1000,909.5,577.5]	[279,74,0,577.5]	[0,0,16.5,0]	[1051,1000,926,577.5]	3554.500	2	0	0.073932	[(0, 2),(0, 7),(0, 10),(2, 0),(2, 14),(7, 0),(7, 12),(10, 0),(10, 12),(10, 14),(12, 7),(12, 10),(14, 2),(14, 10)]	last_delivery	2624.0	2960.500	0.0	577.500	930.500	16.500	11	4	0	[772,926,926]	[1051,1000,909.5,577.5]	[279,74,0,577.5]	[0,0,16.5,0]	[1051,1000,926,577.5]	3921.500	0.000214	[1051,926,830,537,577.5]	314516750878	1		1719780685	2024	6	30	22:51:25
1711	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 5),(1, 15),(2, 5),(2, 8),(2, 9),(2, 13),(3, 4),(3, 5),(3, 6),(3, 10),(3, 12),(3, 15),(4, 3),(4, 6),(4, 8),(4, 9),(4, 13),(4, 15),(5, 1),(5, 2),(5, 3),(6, 3),(6, 4),(6, 9),(6, 10),(8, 2),(8, 4),(8, 10),(9, 2),(9, 4),(9, 6),(10, 3),(10, 6),(10, 8),(10, 14),(11, 12),(12, 3),(12, 11),(13, 2),(13, 4),(14, 10),(15, 1),(15, 3),(15, 4)]	0.000000	0.333000	[3, 6, 7, 12, 14,]	5	0.333000	[0, 3, 6, 7, 12, 14,]	6	2	NONE	2121.0	2607.0	0.040644	[(0, 7),(0, 10),(7, 0),(7, 12),(10, 0),(10, 12),(12, 7),(12, 10)]	last_delivery	1819.0	1687.500	0.0	537.0	788.0	382.500	3	0	2525.0	2607.0	5132.0	3	[6, 7, 10, 12, 13, ]	5	0.167295	[(0, 3),(0, 7),(0, 10),(3, 0),(3, 4),(3, 6),(3, 12),(4, 3),(4, 13),(6, 3),(7, 0),(7, 12),(10, 0),(10, 12),(10, 14),(12, 3),(12, 7),(12, 10),(12, 13),(13, 4),(13, 12),(14, 10)]	last_delivery	1819.0	1687.500	0.0	537.0	788.0	382.500	9	3	0	[830,989]	[537,1081,606.5]	[537,251,0]	[0,0,382.5]	[537,1081,989]	0.0	2665.0	2665.0	0	207.50	[]	0	1	0	0.081201	[(0, 7),(0, 10),(7, 0),(7, 12),(10, 0),(10, 12),(10, 14),(12, 7),(12, 10),(14, 10)]	last_delivery	1819.0	1687.500	0.0	595.0	846.0	382.500	4	4	3	0	[830,989]	[1081,595,606.5]	[251,595,0]	[0,0,382.5]	[1081,595,989]	2665.0	1	0	0.090114	[(0, 7),(0, 10),(7, 0),(7, 12),(10, 0),(10, 12),(10, 14),(12, 7),(12, 10),(14, 10)]	last_delivery	1819.0	1687.500	0.0	595.0	846.0	382.500	4	3	0	[830,989]	[1081,595,606.5]	[251,595,0]	[0,0,382.5]	[1081,595,989]	3921.500	0.000284	[1051,926,830,537,577.5]	412903248557	1		1719780686	2024	6	30	22:51:26
1711	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 4),(1, 5),(1, 15),(2, 5),(2, 8),(2, 9),(2, 13),(2, 14),(3, 4),(3, 5),(3, 10),(3, 12),(3, 15),(4, 1),(4, 3),(4, 6),(4, 8),(4, 9),(4, 13),(5, 1),(5, 2),(5, 3),(5, 9),(6, 4),(7, 12),(8, 2),(8, 4),(9, 2),(9, 4),(9, 5),(10, 3),(10, 12),(10, 14),(12, 3),(12, 7),(12, 10),(12, 13),(13, 2),(13, 4),(13, 12),(14, 2),(14, 10),(15, 1),(15, 3)]	0.000000	0.333000	[3, 6, 7, 12, 14,]	5	0.333000	[0, 3, 6, 7, 12, 14,]	6	2	NONE	2121.0	2576.500	0.022852	[(0, 3),(0, 10),(3, 0),(3, 6),(6, 3),(6, 10),(10, 0),(10, 6)]	last_delivery	1762.0	1959.0	0.0	537.0	814.500	80.500	3	0	1458.500	2576.500	4035.0	1	[3, 6, 10, ]	3	0.056881	[(0, 3),(0, 10),(3, 0),(3, 6),(6, 3),(6, 10),(7, 12),(10, 0),(10, 6),(10, 12),(10, 14),(12, 7),(12, 10),(14, 10)]	last_delivery	1762.0	1959.0	0.0	537.0	814.500	80.500	8	3	0	[1051,711]	[537,970.5,988.5]	[537,0,277.5]	[0,80.5,0]	[537,1051,988.5]	0.0	3742.0	3742.0	0	207.50	[]	0	3	0	0.133523	[(0, 2),(0, 10),(2, 0),(2, 9),(2, 14),(3, 6),(3, 12),(6, 3),(6, 9),(6, 10),(7, 12),(9, 2),(9, 6),(10, 0),(10, 6),(10, 12),(10, 14),(12, 3),(12, 7),(12, 10),(14, 2),(14, 10)]	last_delivery	3282.0	2998.500	0.0	460.0	460.0	283.500	8	13	4	0	[1051,1076,1155]	[1051,926,1021.5,460]	[0,0,0,460]	[0,150,133.5,0]	[1051,1076,1155,460]	3554.500	3	0	0.124379	[(0, 2),(0, 7),(0, 10),(2, 0),(2, 9),(2, 14),(3, 6),(3, 12),(6, 3),(6, 9),(6, 10),(7, 0),(7, 12),(9, 2),(9, 6),(10, 0),(10, 6),(10, 12),(10, 14),(12, 3),(12, 7),(12, 10),(14, 2),(14, 10)]	last_delivery	2903.0	2960.500	0.0	577.500	651.500	16.500	13	4	0	[1051,926,926]	[1051,1000,909.5,577.5]	[0,74,0,577.5]	[0,0,16.5,0]	[1051,1000,926,577.5]	3921.500	0.000303	[1051,926,830,537,577.5]	144870592049	1		1719780687	2024	6	30	22:51:27
1711	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 5),(1, 15),(2, 5),(2, 8),(2, 9),(2, 13),(2, 14),(3, 4),(3, 5),(3, 6),(3, 10),(3, 12),(3, 15),(4, 3),(4, 8),(4, 9),(5, 1),(5, 2),(5, 3),(5, 9),(6, 3),(7, 12),(8, 2),(8, 4),(8, 11),(9, 2),(9, 4),(9, 5),(10, 3),(10, 12),(10, 14),(11, 8),(11, 12),(12, 3),(12, 7),(12, 10),(12, 11),(12, 13),(13, 2),(13, 12),(14, 2),(14, 10),(15, 1),(15, 3)]	0.000000	0.333000	[3, 6, 7, 12, 14,]	5	0.333000	[0, 3, 6, 7, 12, 14,]	6	2	NONE	2121.0	2869.500	0.023612	[(0, 3),(3, 0)]	last_delivery	1051.0	970.500	0.0	1818.500	1818.500	80.500	4	0	1689.0	2869.500	4558.500	4	[3, 6, 10, 14, ]	4	0.193511	[(0, 2),(0, 3),(0, 7),(0, 10),(2, 0),(2, 14),(3, 0),(3, 6),(3, 12),(6, 3),(6, 10),(7, 0),(7, 12),(10, 0),(10, 6),(10, 12),(10, 14),(12, 3),(12, 7),(12, 10),(14, 2),(14, 10)]	last_delivery	1051.0	970.500	0.0	1818.500	1818.500	80.500	13	4	0	[1051]	[537,926,970.5,355.5]	[537,926,0,355.5]	[0,0,80.5,0]	[537,926,1051,355.5]	0.0	3742.0	3742.0	0	207.50	[]	0	3	0	0.117972	[(0, 2),(0, 10),(2, 0),(2, 9),(2, 14),(3, 6),(3, 12),(6, 3),(6, 9),(6, 10),(7, 12),(9, 2),(9, 6),(10, 0),(10, 6),(10, 12),(10, 14),(12, 3),(12, 7),(12, 10),(14, 2),(14, 10)]	last_delivery	3282.0	2998.500	0.0	460.0	460.0	283.500	8	14	4	0	[1051,1076,1155]	[1051,926,1021.5,460]	[0,0,0,460]	[0,150,133.5,0]	[1051,1076,1155,460]	3554.500	3	0	0.108548	[(0, 2),(0, 7),(0, 10),(2, 0),(2, 9),(2, 14),(3, 6),(3, 12),(6, 3),(6, 9),(6, 10),(7, 0),(7, 12),(9, 2),(9, 6),(10, 0),(10, 6),(10, 12),(10, 14),(12, 3),(12, 7),(12, 10),(14, 2),(14, 10)]	last_delivery	2903.0	2960.500	0.0	577.500	651.500	16.500	14	4	0	[1051,926,926]	[1051,1000,909.5,577.5]	[0,74,0,577.5]	[0,0,16.5,0]	[1051,1000,926,577.5]	3921.500	0.000174	[1051,926,830,537,577.5]	233562696883	1		1719780688	2024	6	30	22:51:28
1711	1800.000000	16	36	2.0	-1.0	0.25	1.300000	0.000000	false	false	22	[(1, 4),(1, 5),(1, 15),(2, 13),(3, 4),(3, 5),(3, 6),(3, 12),(3, 15),(4, 1),(4, 3),(4, 6),(4, 8),(4, 9),(4, 13),(4, 15),(5, 1),(5, 3),(6, 3),(6, 4),(6, 10),(7, 12),(8, 4),(8, 10),(8, 11),(9, 4),(10, 6),(10, 8),(10, 12),(10, 14),(11, 8),(11, 12),(12, 3),(12, 7),(12, 10),(12, 11),(12, 13),(13, 2),(13, 4),(13, 12),(14, 10),(15, 1),(15, 3),(15, 4)]	0.000000	0.333000	[3, 6, 7, 12, 14,]	5	0.333000	[0, 3, 6, 7, 12, 14,]	6	2	NONE	2121.0	2781.0	0.023636	[(0, 2),(0, 3),(0, 7),(2, 0),(2, 14),(3, 0),(7, 0),(14, 2)]	last_delivery	2610.0	2303.0	0.0	0.0	171.0	478.0	3	0	2767.500	2781.0	5548.500	3	[2, 3, 6, 7, 10, 14, ]	6	0.113562	[(0, 2),(0, 3),(0, 7),(0, 10),(2, 0),(2, 14),(3, 0),(3, 6),(3, 12),(6, 3),(7, 0),(7, 12),(10, 0),(10, 12),(10, 14),(12, 3),(12, 7),(12, 10),(14, 2),(14, 10)]	last_delivery	2610.0	2303.0	0.0	0.0	171.0	478.0	10	3	0	[842,842,926]	[712.5,1013,577.5]	[0,171,0]	[129.5,0,348.5]	[842,1013,926]	0.0	3213.500	3213.500	0	207.50	[]	0	2	0	0.155639	[(0, 3),(0, 7),(0, 10),(3, 0),(3, 10),(3, 12),(7, 0),(7, 12),(10, 0),(10, 3),(10, 12),(10, 14),(12, 3),(12, 7),(12, 10),(14, 10)]	last_delivery	3187.0	2407.500	0.0	0.0	26.500	806.0	8	9	3	0	[1210,1051,926]	[1236.5,756,415]	[26.5,0,0]	[0,295,511]	[1236.5,1051,926]	3554.500	3	0	0.159796	[(0, 3),(0, 7),(0, 10),(3, 0),(3, 10),(3, 12),(7, 0),(7, 12),(10, 0),(10, 3),(10, 12),(10, 14),(12, 3),(12, 7),(12, 10),(14, 10)]	last_delivery	2903.0	2960.500	0.0	577.500	651.500	16.500	10	4	0	[1051,926,926]	[1051,1000,909.5,577.5]	[0,74,0,577.5]	[0,0,16.5,0]	[1051,1000,926,577.5]	3921.500	0.000286	[1051,926,830,537,577.5]	544691253051	1		1719780688	2024	6	30	22:51:28
